"Review","school"
"The 12 weeks at App Academy were the most amazing 12 weeks of my life. I learnt so much in such a short period of time which I would have never been able to do on my own. You get to develop your own full-stack project and a JS project at the end of the... Read More course to show to the employers. They also groom you to make you ready for the job market, whether it's technically or behaviorally. While doing pair programming, you learn to deal with so many people each with a different mindset which is very important for both personal and professional life. App Academy has very good intructors who make you understand all the concepts so well and are always ready to help.I would definitely recommend App Academy to anyone who is good at logical thinking and wants a career in Software.Read Less",app-academy
"Scroll through the other reviews, but stop Here.App Academy is hard, they tell you about not knowing the difficulty and it’s kind of true, the problem is the exams get longer and your more at risk of being behind so probably on average it does get harder.... Read More I don’t know why they say that but it’s probably rooted at the top level. This is what you need to know.To get into App Academy it will be pretty hard to just apply and pray...you need to Study. If you do study than look for the app academy problems online or go on GitHub(entry level) and search for them. Jumpstart can help if your background is weak(only couple months), but I certainly noticed an edge for those who did Boot Camp Prep(I didn’t and I was a little envious). So who Am I ? Well I just graduated Today...take my review with respect to that aspect of App Academy’s curriculum. Reviewing them is a little tough because everyone is different, some people pick it up faster(I’m diligent so it’s at what I call a normal pace) and others pick it up faster, but those people which will be in Your cohort have some type of strong technical background most likely. The tests are hard and it is true you can’t tell which one is the hardest normally due to the differences in people. They will overwork you on purpose and try to see if you can pass because if you can’t they want you to fail out. Part of the reason is the last ten days of the main part of the curriculum they let you work on the full stack, but it’s an extremely expensive operation and probably not profitable for them if you can’t do the basics of coding. Not to mention once you start the Full Stack project you need to be able to do it mostly on your own so you can put it on your Resume and say “I did that.” The best part? The Teacher assistants without a doubt. I was actually surprised at home many there are(around six plus the main instructor). The teacher assistants are highly skilled and during the course you will likely learn the most from them more than anything else. When you put it all together App Academy’s program is very good and costs quite a bit of capital to run, remember these teacher assistants are paid well. A couple of last notes. They are now like a well oiled machine. They hire in advance, train the next leaders before they leave, prep the next cohort as soon as you start yours, and they do not stop for whatever reason.....in App academy there are no days off and they work through almost all holidays. If you want to go to App Academy I recommend it. Better if you can pair it with a degree, but standalone it’s good too. If I was you and you were accepted I would not hangout on the weekends. I went to a wedding one day and felt behind the entire course because of it. There’s so much homework that catching up is really hard and the weekends are for studying the tests since it’s pointless to do the homework if you can’t pass the test. Overall four stars because of the lack of support for stressed out individuals. They say talk to us, but it’s not very inviting and I took it as a clue for an opportunity for them to say to you “this course is not for everyone.”Read Less",app-academy
"Overall, I am pretty happy with the experience. Coming out of the program I feel like I have the tools I need to be able to start a career in software development.Going through App Academy is rigorous, but rewarding.I believe some of the curriculum can... Read More be updated (and I believe aA is in the process of doing this now), but what is currently taught will still teach you the fundamentals of software engineering.Be prepared!You will spend most of your life working on App Academy material for the 12 week duration of the course and you will come out of it with a solid foundation in software engineering.Along the way you'll get to know work with a bunch of great people and make some new friends.At times you'll feel like you're falling behind, but don't fear, there is a super helpful group of TA's to guide you through the material and make sure you have what you need to keep up. Be sure to ask a bunch of questions if you are unsure about ANYTHING.Read Less",app-academy
"Students attending App Academy come from all over the world with drastically varying backgrounds, however everyone just loves to code or is passionate about technology. From the moment you walk through the doors you'll start engaging with people that'll... Read More make you feel right at home. The curriculum starts off with Ruby and Rails in order to ease students into a programming mindset and learning the MVC architecture widely accepted in web development. It late transitions to pure JavaScript through the MERN stack. Throughout the course you will build projects, utilities, games, things you never thought were possible just through typing a few lines of code. Overall this was an amazing experience, and if you are passionate about coding and don't know what to do about it, App Academy is definitely the right choice.Read Less",app-academy
"This was probably one of the toughest 12+ weeks of my life. Everyday was a grind and a struggle. Oftentimes I felt like I was suffocating with the amount of work and hours needed to stay afloat with the program. The near-weekly assessments were constant... Read More pressures to keep going. Everyone else around you seems to have a much better grasp of concepts than you do, and just ""smarter"" than you in terms of coding ability. But, despite all of that, it was an extremely rewarding experience that I would definitely recommend. The difficulty of the program helps you cope in any situation afterwards no matter the circumstances. You're working with some of the smartest people around (you included), and you're able to learn and grow accordingly. You really get what you put into this program, it's definitely not for everyone, but if it is, it will definitely be worthwhile.Read Less",app-academy
"If you are looking for a challenge , definitely go for App Academy. The program is rigorous and fast-paced. There are assessments throughout the first nine weeks of the structured curriculum. Students will get kicked out of the program if they failed... Read More 2 assessments or unable to keep up with the pace. However, the students will be given all the supports and resources to prepare for the assessments. I came with a non-technical background and only started to prepare 3 months before the cohort started. So, I had a hard time going through the program but it was also one of the most rewarding experience I have ever had challenging myself mentally, physically, and intellectually. I joined the program alone and came out of it with a massive network and close friends who will always be there to support me in engineering career. The only cons I have is i wish they would teach another language other than Ruby. However, I heard that they are going to change their curriculum in the near future.Read Less",app-academy
"App academy is a 13 weeks of crashing through material. You will feel everyday that your brain cannot fit any more material in it. However, after the course you will realize how far you have come. From there you should know what you need to learn and... Read More how to go aboutlearning it. You cannot learn everything about software engineering in 13 weeks, it's up to you round out your education and continue practicing. Overall it was an awesome experience that I would recommend to anyone who can buckle down and learn at a fast pace for an extended period time. Great staff, awesome cohort! March 19Read Less",app-academy
"App Academy was a very well-structured program with a wide-range of technologies and concepts imparted upon us during the 12-week program. I feel a lot more knowledgeable and capable after these 12 weeks, and that I know what to do further in order to... Read More feel ready for the software engineering job market. I think that the assessments are difficult and there are some aspects of the curriculum that need adjusting (that i've let them know through the weekly reviews we are supposed to give), but overall, I am really glad to have joined the program.Read Less",app-academy
"App Academy is a great program that is starting to show its age a bit. The curriculum is intense and that intensity means you learn a lot more quickly than you would learn on your own. I personally found it super important for getting me started with... Read More no prior technical experience. They even have a free two-week prep program to help you pass the entrance exam. In addition, the TAs are friendly and willing to sit and be patient to figure things out with you. That said, the first 4.5 weeks of the program focuses on a language and a framework that is in decline. Ruby and Rails are decreasing in popularity and so it sometimes felt like a lost opportunity that we spent so much time on them. The subsequent 4.5 weeks were focused on JavaScript and React/Redux, however, and these are much more currently in demand. The tuition guarantee was a huge positive for me as I likely wouldn't have done a bootcamp otherwise. My caution would be that App Academy seems to be in a transitional phase of updating their curriculum and so it might be more in date in the near future. Overall I would say the high standards of the program and the reputation combined with the relative financial ease of entry are the biggest sells.Read Less",app-academy
"PROS: fast pace, good chronology to curriculum, good classmatesCONS: fast pace, in person lectures often redundant after hw",app-academy
It was a rigorous and fast-paced boot camp program with a lot of assessments to get you up to speed on the curriculum. You do end up learning a lot and the projects you do towards the end of the program are really worth-while. The pair programming experience... Read More is rewarding and gears you towards working in a team. There are good instructors to help whenever you get stuck.It would be good if they upgrade the curriculum and possibly have some tie-ups with companies &amp; recruiters to make job search easier.Read Less,app-academy
"Full disclosure: AppAcademy promised my a hoodie for this review.As we took the program, every week aA has asked from 1-10 how likely we would be to recommend it to a friend. Every week I have answered 10/10, and I still would.I came to aA after having... Read More studied CS formally, as well as having a lot of experienceworking as a developer in the past, just looking to reskill to keep up with theindustry. This is not the story for most students, and you certainly don't need prior experience to succeed, although you will probably have to put in more effort before-hand to ensure you understand the basics.AA is as difficult as everyone says. I have probably spent 100-120 hours workingon material every week since the program started to keep up with the readings.Expect to spend every waking minute once you start doing nothing but studying or coding. Your life will be AA; it is a bootcamp after all. No nights, no weekends,no holidays (we were expected to come in Memorial day).You will come out of this knowing how to develop a full stack application, as wellas have a portfolio of several projects to show an employer. You will learn a fewbasic CS concepts (a very small introduction to DS/A), but without college experienceyou will probably need to spend a bit of time doing additional independent studyafter the cohort, during interview prep. Compared to a college degree where you willlearn more of the academic CS concepts, but have a lot less to actually show.You will also get through this much faster, and cheaper, than going for a four year degree.I personally feel that actually being able to build a real app, something a lot of collegecurricula spend too little time focusing on, is a huge advantage over traditional study.There are a few negatives. Most of the project work you complete before your fullstackproject will not actually be usable for portfolios, although it will teach you a lot.You will not always get a good pair, although almost everyone you work with will becomeyour closest friends for the next 12 weeks. There are also some policies that could usesome reworking. Prior to my application, it was not clear that the program also had apreliminary ""foundations"" course, four weeks of self directed study to prep for theprogram (which you absolutely need to do if you don't have experience!! make sure youare comfortable with this material on day 1 of in person), and this could have been made more transparent prior to applying. Some of the material is a bit outdated, whichis expected given how fast technologies evolve and new versions come out. The curricula is constantly under development, but some aspects may lag slightly behind.I still say, given the choice between this and a CS degree, this will be more useful toyou practically, as you will actually be building real applications in what is equivalentto less than a semester of college. AA is extremely prestigious, and I would not havedecided to come here if I wasn't going to be proud to include it on my Resume.Read Less",app-academy
"I attended the program in spring of 2019 and loved it. You need to prepare for a few months before by studying javascript and ruby basics, but if you prepare enough, you'll do fine. Be ready for an intense 12 weeks. If you put in the work required, you... Read More will be successful. I appreciated the structure of learning each subject. You will read and watch videos the night before, then lecture on the topic the next morning, and a project tailored to that topic in the afternoon.Read Less",app-academy
"Disclaimer: Being compensated with a hoodie on graduation for this review.App Academy has a 12 week intensive bootcamp program to prepare people for fullstack web development. It is a bootcamp (read: fast-paced and intensive), and will take up your life... Read More for the entire time you're there until you get a job. The TAs and lecturers are all students from prior cohorts so they have experienced what you will be going through, but they are software engineers at heart as well. The culture is great, and the pair programming experience is a fantastic way to develop your collaboration skills.That being said, it is a bootcamp, and not for everyone. I've personally spent about 10-12 hours daily on campus, the majority of the time studying/working on projects. The curriculum is fast paced and rigorous, and you will live assessment by assessment. The Ruby curriculum is much better than the JavaScript curriculum, despite JavaScript being the more popular language by far. The time allocated for the three major projects seemed too restricting, despite the repeated emphasis of the importance of team projects. On top of that, the JavaScript curriculum is taught as ES6, but most of the resources given are for ES4 and ES5. TL;DR - It's a bootcamp, be prepared for many hours of workRead Less",app-academy
"Overall I'm happy with my experience as an App Academy student! The staff are very engaged and truly focused on the success and learning of their students. The curriculum spends time covering concepts but also requires projects to rebuild the concept... Read More so that your understanding goes into what is occurring behind the scenes and not just the use behind it. A lot of effort is placed to provide students the resources required to learn the material, either staying late or volunteering their time over the weekends when students can come in to study. While I still have things to learn before I probably will be hired full time, aA provided me all the tools and skills necessary to achieve my goal of becoming a software engineer!Read Less",app-academy
"There are many positive things about App Academy. I will begin by saying that the program is absolutely as rigorous as it is advertised to be. That said, you will certainly get out of it what you put in, and the opportunity to learn a great deal in a... Read More very short amount of time is certainly, at least to an extent, dependent upon how much effort and time you are able to put in. For me, App Academy was certainly a life changing experience, and I would do it all over again if I had to. But the reality is that it is not for everyone, and the demanding curriculum and constant threat of being expelled are important considerations for anyone thinking about taking the dive with a/A.I can confidently say that the first few weeks of the curriculum are very well organized. While the pace is aggressive, the structure is easy to follow, and the TAs are an invaluable resource. A majority of the day is spent pair programming with other members of your cohort, and asking questions is probably the primary way that you will learn the material. You quickly move from Ruby, to SQL, and on to Rails, before you run into something of a slowdown with the Javascript curriculum. Once you enter the land of JS, the instruction on projects becomes muddled, at times lacking, and is often just flat outdated. I understand that a shift away from Rails to more relevant frameworks and libraries will be a process. But it is unfortunate.I will close by stressing that if you decide to take the leap and attend a/A, be ready to put everything else on the back burner. You will be tested and pushed to your limits often, but if you are able to meet the demands, then it can be a truly rewarding experience.Read Less",app-academy
"App Academy creates a fun and friendly environment to immerse yourself in learning web development. The work itself is far from easy and manageable in the allotted time, but the instructors emphasize self-edification over completion.",app-academy
"- The curriculum moves fast, but there's great, knowledgeable staff who will make themselves available to help you learn. - You pair program for the first 7 weeks, everyday, until you reach your full stack project where you'll get to create your own apps.... Read More- You'll spend all your waking hours dedicated to the curriculum, don't expect to have a life.- You'll learn through repetition - read the material, watch the material, sit in the lecture to clarify the material, and hands-on practicing the material.Read Less",app-academy
"Pros: - Fellow classmates are all amazing people (in my case), the time spent day by day is made easier when everyone is working towards the same goal- Curriculum is in depth, but what you get out of it is dependent on how much you are willing to work... Read More- Amazing instructors and teaching assistants, all of the staff here are knowledgable and overall just amazing peopleCons: - A lot of material is thrown at you fast, along with assessments, homework, and projects the amount of work can lead to burn out if you don't take care of yourself - Material is a bit outdated, ruby is on its way out and it would've been more beneficial if they utilized a more modern language to start learning withRead Less",app-academy
"TA's are very helpful at App Academy, the curriculum is up to date with industry standards, and the deferred tuition model attracts many top talent. That being said, App Academy is a valid path to full stack development, or perhaps aspiring software engineers.... Read More Overall, my experience was amazing !Read Less",app-academy
"Pros:Great TAs that are super helpful and are enthusiastic about their workYou get to work with other engineers and learn from themCurriculum (for the most part) is very solid and definitely applicable in the industryCons:If you're not willing to work... Read More hard, it won't work out for youStill uses Ruby on Rails which is quickly falling out of favor in the industryYou have to set aside everything to be successful. I spent 13 hours (9 am- 10pm) every weekday and 6-8 hours every weekend with occasional breaks over 12 weeks. You only get as much as you are willing to give.Read Less",app-academy
"I enjoyed my time here at app Academy.but to be honest, it wasn't the most fun.I probably don't want to do it again because it was so exhaustingBut for a career change, I think this amount of effort is a minimal requirement. The curriculum needs a bit... Read More of update, since some videos are still from the first year a/A was launched, but love the staff crew.If you choose to do this bootcamp, my advice is. While you need to be on fulltime doing the bootcamp, do not burn out. Find a hobby you can spend one afternoon a week to relieve stress.Read Less",app-academy
"App Academy is really good for those that are able to take advantage of it. First I will start off with the cons: There isn't really anything for emotional or mental support here at app academy. I understand that maybe it is not part of the mission of... Read More the academy but I feel the students would be able to perform better if either there was a dedicated psychologist on staff or if the TA's received some kind of support training. I think this would greatly benefit the students and improve the success rate. I'm sure the Academy does not want to lose money because of students faling out when they've already been accepted. Pros: Aside from stated above, the staff here is well equipped to answer any and all technical questions you may have. Like most professions, there are good TA's and bad TA's so take advantage of the good TA's while you still have their full attention. My time here at app academy has been nothing short of life changing, I actually feel like I will be fully prepared once entering the job market with the type of career and technical help I can get from App Academy. Highly recommended.Read Less",app-academy
"The curriculum is actually pretty good, I went from zero programming experience to making some pretty cool projects and feeling confident in my new skills as a software engineer. That being said the pace is very tough with long hours of class, long hours... Read More of studying at home in the evening and on weekends, No holidays even on memorial day or other common days off, etc.Many of the teachers are recent graduates of the course and so may not have much more experience than you as a student so you will find significantly diminishing returns in asking them questions as you advance to the later stages of the curriculumRead Less",app-academy
"I would say this program is very well structured for sure. They have a great structure for learning the bootcamp at a fast pace as well as providing you with the right support. Its all about how much effort you put in to be honest. If you spend the time... Read More and effort, you will come out on top and ready to apply to software engineering jobs. I would say the job support is there too but its not as strong as the instructional portion of the course. It just feels like they are a bit understaffed when it comes to the job prep portion.Read Less",app-academy
"Yes, it's a demanding experience - that's a given. But, the App Academy experience is really what you make out of it. There is an abundance of content, and knowledgeable instructors. But, if you don't genuinely engage in the material daily, or deliberately... Read More ask the instructors for help, then you will not learn as much as others who proactively ask questions and challenge themselves. The instructors will never hold your hand, or give you an easy way out. Rather, they will train you to learn how to learn, so that you may become an independent programmer and thinker. If you have a basket that holds 5 apples, App Academy will throw 10 apples at you every week. Accordingly, you will have to drop 5 apples every week, and choose which 5 you will digest. This can feel overwhelming at first, but that's just how the curriculum is designed. The assessments keep you on track, but they are definitely not the perfect system - and the instructors also agree with this. If you fail 2 exams, you will be kicked out. Accordingly, if you fail one exam, you will constantly be in a stressed and anxious state throughout the program, and I can't imagine that being too great for your health. But as for the moment, assessments get the job done.Overall, I've learned a ton through the program, and became a disciplined individual and developer. My expectations were not met, but I am definitely a better developer today than I was before the start of the program. Also, the building has no windows. When you feel burned-out, do take a walk outside and get some fresh air.Read Less",app-academy
"I transitioned from academia to software engineering by doing a/A's 9-week bootcamp. I went from having no job prospects to having a job I enjoy and more money than I probably need. I've suggested the same to about 7 different friends who were in similar... Read More situations. The 3 who took my advice have finished the course, and have jobs that they enjoy and more money than they probably need.Sure, the curriculum is free online. But I've met basically no one with the willpower and independence necessary to learn what they need, in good time, on their own. By sitting in a room with people who are doing the same work and asking the same questions, it all feels very natural. The program is over before you realize it, and you have a job you enjoy and more money than you probably need.This probably sounds like a paid ad. It is not. I'm mostly just frustrated that so few people believe me when I tell them all this.Read Less",app-academy
"App Academy has been one of the most fulfilling experiences of my life. It is an INTENSE program requiring anywhere from 80-100 hours a week if commitment; you really have no time except for studying and homework. Every second is well worth it. If you... Read More are very serious about a career/life change then this is a great place to apply. The curriculum challenging and fast paced with little room for slacking. If you follow the curriculum and do the work, you will be golden. The job search curriculum is also great. They really help guide you in preparing all your job search materials as well as how to go about networking, following up, applying, etc.. The staff is nothing short of awesome and they are always there to answer any questions imaginable. The staff is patient, kind, respectful, and extremely intelligent; you will learn from some top notch programmers here. This course was incredible and I would recommend to anyone!Read Less",app-academy
"I've spent 9 hard weeks here and it was a great experience. Though the courses and projects are intensive, but TAs are really supportive. It's impossible for one working by his own learn so many things in 9 weeks. The most precious moment here is that... Read More you are able to ask questions and have frequent contact with TAs as long as you have questions and they will make sure you understand them. For me, the experience is really worthy. In terms of job search, I just feel like it's always a hard work and you need to put more effort on it yourself.Read Less",app-academy
"App Academy was without a doubt one of the hardest challenges i've faced in my life. Throughout the week, there is literally no free time, and your life is coding. It's amazing how much you can learn if you follow the prescribed hours. I went from knowing... Read More nothing about coding to being able to make my own fullstack site and a javascript game. My tip for prospective students is that they prepare themselves for this rigorous course by making sure that they will have no distractions throughout the 12 weeks. Also, going through their foundations course multiple times will ensure that you have the best possible start to the bootcamp. Deciding to join App Academy was a great decision!Read Less",app-academy
"The only prerequisite to App Academy is loving to code. If you enjoy the process then you will be able to get through this incredibly intense but exciting program. If you aren't all in though, don't try it. This is one of the most time intensive and taxing... Read More things I have ever done, think finals week, but every week for three months. The testing structure at the start of the course can be pretty stressful, but most people do get through it and if you fail out they give you your money back, so its not the end of the world. I would not trade this experience for anything though. In such a short period of time I have made friends that will last a lifetime, a skill that will hopefully get me a job, and most importantly the ability to learn and teach myself going forward.Read Less",app-academy
"All the usual disclaimers: these opinions are solely my own, etc. I went through App Academy in the October 2018 cohort. Though I ended up with a job I'm thrilled with ~2 months after graduation, the following is information I wish I had known going in.... Read MoreApp Academy's curriculum is first-class. Though it's now freely available online, I found that working through the material in-person with instructor and peer support allowed me to work way harder and learn 100X more effectively than if I had done it on my own. There are a few minor nits to pick with the curriculum (my two cents: not enough vanilla Javascript and React without Redux, too much into to programming stuff), but the staff is incredibly receptive to feedback and changes requested by my cohort are already being implemented in subsequent cohorts. I initially disliked the pair-programming part of the program, but I came around after a few weeks. I do think forcing yourself to communicate your thoughts is the best way to learn and avoid tricking your brain into thinking you know something you don't. Though it's exhausting to do this all day every day, especially if you're an introvert. The rigor of the program is well-documented in other reviews, although I found this pace fun rather than stressful. I devoted ~80 hours a week on average to the program, up to ~100 on intense project weeks. Though controversial, I personally like the assessments as part of the curriculum. I found they kept the pace moving and incentivized learning quite well. Overall, I had an absolute blast during the coding portion of a/A. One thing that's critical to note is that most of these reviews were written after completing the coding portion of the curriculum (week 9), but before the job search curriculum (weeks 10-12) or the actual job search. At that point I would have been similarly enthusiastic, but I think most of the negatives of App Academy surface after week 9.The job search curriculum attempted to balance 2 more projects (one with a totally new tech stack), a primer on algorithms and data structures, behavioral preparation, and application materials (resumes etc.). In my opinion, all of these missed the mark. The MERN stack and algorithms projects/lectures were perfunctory and insufficient. The non-technical portions were mainly common sense to anyone who has been through an interview process before (though there are students at a/A who haven't, so this material may have been helpful to them). On top of this, all of these disparate pieces were done in parallel, making it impossible to focus on any of them. I think doing them serially would have been far more effective.As difficult as the program is, the job search afterwards is 1000X harder. Though demand for developers is as high as ever, demand for junior developers seems to have taken a nosedive over the past few years. Entry-level dev jobs are hard to come by, and competition for them is fierce due to the high volume of cookie-cutter bootcamp grads out there. App Academy offers guidance on how to navigate this tough market, but it feels like an arms race and I have serious doubts about how long a/A will be able to keep its stats where they are. It's also not really accurate to consider this a 12-week program. Though instruction only lasts for 12 weeks, most students will need to spend significant time self-studying (JS and web for frontend, algorithms and data structures for backend and fullstack). In my opinion a/A's 12 weeks are plenty sufficient to become a competent junior developer, but the reality of the job market right now is that you will likely have to go well beyond this to get hired, even if you're a top performer in the program.A few things I wish I'd known about placements: The vast majority of App Academy grads end up at startups. Students do get placed at bigger companies occasionally, but this is uncommon. Students with work histories, degrees, and demographics more aligned with industry demand will, in general, have an easier time finding jobs, though counterexamples do exist. Salaries seem to be more or less as advertised. I expected more out of a/A in terms of pipelines and company partnerships - they do have a few (&lt;5) and are working on more, but expect to do almost all of the heavy lifting yourself.Note that many of these issues are not necessarily unique to a/A but are present across the bootcamp industry. Though a/A's job search curriculum could use some work and the job search is infinitely more difficult than advertised, I had an absolute blast going through App Academy and ended up with an offer I am thrilled with. I would recommend App Academy to anyone who has the mind for the material and the stomach for the job search.Read Less",app-academy
"I just graduated from the main curriculum of app academy and am about to enter the job search curriculum. There is a lot of content and it requires a lot of time and energy to get through everything with a deep understanding of it. That being said, the... Read More curriculum is very good and focuses on exactly what you need to know. There are many instances where the program teaches students the ""under the hood"" workings of some built in function or program so that you understand the base functionality before moving on to actually using the tools themselves to do the hard part. Essentially, my point is that it's very in-depth and the TAs (teaching assistants) are very supportive as well, providing daily lectures and answering any questions students might have as they work on their projects throughout the week. The only complaint I really had was the homework. The homework is optional but it's a good idea to do it as often as one can so as to enter the following day with a good grasp of the material that will follow. It is, however, very frustrating, oftentimes with vague directions and few satisfactory results. It's very difficult to end a full day of coding with homework on new material that isn't always explained very effectively. I personally skipped many days of homework just so I could go to sleep with some peace of mind rather than feeling frustrated and stressed. At the very least, I did always do the readings and videos that were assigned. The other thing I would mention is that this is mostly a learning by doing type of curriculum. Different learning styles aren't really taken into account here. There are lectures and readings, but primarily, coding is hands-on material and there's no way around that. Students should definitely expect to put in 80 hours a week (including the 45 hours that one must be in attendance) minimum during this bootcamp if they want to succeed. If one puts in the time and devotion for the full 10 weeks, then they will be web developers and they will find a job, plain and simple. The process is long and grueling and leaves many people feeling doubtful, but it works.Read Less",app-academy
"Attending App Academy was one of the best choices I have ever made. I have my doubts before applying because I thought that I could self teach on how to become a software developer, but it does in no way compare to the amount of material gets covered... Read More during the curriculum and the amount of help and answered questions you get from aA's staff. The culture at app academy was very inclusive and it made me feel very comfortable the entire time. Overall, it was a great experience and now I can say I am truly a software engineer.Read Less",app-academy
"It was definitely one of the most intense experiences of my life, but I learned a lot of different things in a very short period of time. The program teaches you everything about web development starting from the basics and going into a lot of depth.... Read More I would recommend it to anyone who wants to become a full-stack developer.Read Less",app-academy
A great experience. Learned a lot and the staff is very friendly and here to help! A very intense 3 month program where you will need to put all of your focus on studying and learning. You will get burnt out so make sure to take care of yourself and get... Read More as much sleep when you can.Read Less,app-academy
"One of the best experiences in my life. An inclusive, friendly environment. A very hard bootcamp, but it's worth it. I went in without any coding background, in only three months they turned me into a software engineer ready to hit the ground.",app-academy
"Just about to graduate in a week and it's been great! The connections through cohort mates, alumni and the tas are priceless. Definitely would do it again. Already missing it and I haven't left yet!",app-academy
"Overall great experience -- intense, thorough, and at times exhausting, but extremely rewarding. I tried coding myself for a while but lacked the direction and drive. App Academy did that for me. The best part of the whole process though is the people... Read More you meet. Their drive and intelligence of these people are such positive influences to the grind. The coursework is effective and extensive, but the only thing I'd have to say is that many people agree Ruby may becoming obsolete, perhaps an update on the language might be beneficial such as Python and its frameworks. They also have a job search part of the curriculum which is quite informative. The material and tools are good but it's what you put into it, especially after graduation.Read Less",app-academy
"You will learn more about software development in 12 Weeks than in my opinion you could learn in college. App Academy has given me the tools to be able to hit the ground running. It is an inclusive environment where everyone is encouraging and the teaching... Read More assistants give you the tools to succeed. It is a tough bootcamp because you are constantly learning something new and you are pushed to the limit every day. However, it is one of the most rewarding experiences that I have ever had in my life. Being around so many brilliant individuals push you to be better. You will be challenged like never before but it will pay off 10x's over, and you will be incredibly thankful for the experience. In all, it was the best thing I have ever done. Thank you, App Academy.Read Less",app-academy
"Attending App Academy has been an overall good experience. It can be ROUGH at times (puts the boot in the world bootcamp) but it really teaches you a LOT and prepares you as best as a person could possibly be to go from 0 to developer in 3 months. I feel... Read More like part of the experience is being around other cool aspiring developers as well, it's something that you can't really replicate with just some kind of online class or something like that.Read Less",app-academy
"One of the best decisions I've ever made. In going to app academy, I've surrounded myself with ambitious intelligent people who constantly push me to do better. The program is rigorous, but the difficulty definitely breeds camaraderie with your cohort-mates.... Read More A few areas of improvement: Ruby on Rails is trending downwards, would loved to have learned Node.js or Go as a backend framework. Also be prepared to go farther with Algorithms &amp; Data Structures than the curriculum as of writing. App academy has positioned me well to succeed. I don't regret it one bit.Read Less",app-academy
"The curriculum starts off basic, but is very fast paced. You'll be pushed to your limits and will sometimes not be able to take in everything. Unless you're already a developer and have had job experience in web development, you will not be able to get... Read More by with just 40-60 hours a week of working. 80-100 Hour weeks are more close to what you will be experiencing as you get busy. Saying that is was a very rewarding experience, filled with great TAs and other students as well. I don't have as much to say about the job search side yet, besides Eli is great, but it's only about a 2 week curriculum so you'll have to practice a lot of the skills there on your own.Read Less",app-academy
"This program is not for everyone. Get ready to put in 12+ hours a day, 7 days a week. It's extremely rewarding and I had an amazing time but be warned, it's by no means easy.",app-academy
"App Academy is a great program for those who haven't had too much experience in software development. The whole course goes through Ruby, Rails, JS, React, then a full stack project and a MERN stack project. There's also a vanilla JS project at the end.... Read More You'll learn a ton from the projects and TAs are always around to help you if you have any questions.Some warnings though, the program is no joke. You'll be spending around 100 hours a week sometimes just working on your projects, and projects are expected to be completed over weekends as well. In addition, the last couple weeks which are dedicated to projects are not as structured as the first 9 or so weeks. This means that you'll have to make sure you're organized enough to keep yourself on schedule since there's always a new topic every day.Read Less",app-academy
"Be ready to give up everything else that is going on in your life, this course needs 100% of your time. They aren't lying when they say the course can take up to 100 hours a week. The teaching is solid and all of the other students are serious about what... Read More they are doing and are really smart and capable people. In regards to the curriculum, ruby is a great language to learn the fundamentals of programming. With that said I don't think that it's very useful to teach us about rails when the last few weeks we barely have enough time to learn MERN stack, which seems to be the more relevant stack in the industry now.Read Less",app-academy
"App Academy is great, but the results depend on the amount of work you are willing to put in. The pace is rigorous, and it gets more rigorous from day one. Do not expect to get through a/A without significant effort. If you have a habit of procrastination,... Read More don’t worry. You won’t have enough time to procrastinate at App Academy. Your instructors are, friendly, knowledgeable, and fantastic at explaining the material. Your peers are some of the most talented and hard working people you will ever meet. And if you’ve done the work, by the end of the program you will be a software developer.Read Less",app-academy
