"Review","school"
"As any bootcamp, everything was taught very quickly but I feel I have had the opportunity to learn about the main subjects in Data Science. The content regarding data engineering subjects was little, though.The bootcamp is very hands-on and the Ironhack... Read More team was always there to support me whenever I needed it, from teachers to the facilities manager. I also liked how they take feedback seriously and are not afraid of change if that means improvement.I don't have a background in a numerical field so statistics was specially hard, specially when taught at that pace. I think Ironhack should maybe evaluate the level of each student before the bootcamp starts and give them tailored pre-course material.Read Less",ironhack
"Short but attained all possible information needed to know how to become intermediate in Python. The teaching was great, the teaching assistants were very helpful and the cohort was very well integrated in general. One can expect to attain good data analytics... Read More skills for sure after this bootcamp.Read Less",ironhack
"If your goal is to learn how to use Python to extract real information out of data this is the bootcamp for you. The course is well organized with a great teaching staff. Keep in mind that you will still need to keep learning on your own after its finished.... Read More The amount of stacks required in this field are just too many to cover in a 9-week period. Still, it is an incredible experience that will test your limits and you will be surprised with what you will be capable of at the end.Read Less",ironhack
"I think that the most valuable thing from Ironhack is the tools to re-think the way we learn and apply that to an incredible agile environment! All the staff is continuously working with you to ensure your success. Plus, you'll gain a whole new family!... Read MoreRead Less",ironhack
"Well it was a very intense experience. I enrolled myself on the full time web development bootcamp. It was a lot of hard work , a lot of homework, a lot of things to learn in so short time, and a lot of code to submit that same night. Very little hours... Read More of sleep and usually thinking and dreaming about code.My story started with company lay-off, so I was unemployed looking for job and counting my money and looking for a way to make it last, a friend of mine recommended me IronHack, ""you could change carriers as I did"" , that sounded good ! and at least it could be an attractive boost to my current skills. I was having doubts but the day I payed the bootcamp a visit they talk me about some financing options, so I took some days to do my budget and gave it a green light, I enrolled in the next FT bootcamp. As I mentioned early, it was hard and challenging, if you have zero coding background (math is not that important) you better enroll in the part time bootcamp, if you had some coding subjects in school you just need to apply (a lot) yourself, if you know how to code but you want to learn fast and with help the bootcamp stack then it is a very good jump start for learning the language and the tools. Maybe you come from a different background that is not technology, if that is your case consider first the halftime bootcamp because it can get frustrating how little time you have and how many things you got to learn and how complex are the projects you have to deliver. My lead teachers were very good, very young (considering the average of my career teachers) but they were awesome coders and dedicated about teaching , sometimes a little cocky; my teacher assistants were good maybe sometimes hard to find or not as crafty as one would like, they were always well intentioned even the times the fix they gave you crashed your code, but every bootcamp has different teachers and assistants so only fortune can tell who your teachers are going to be. One thing I can tell you, yes the program will include the most fitted technologies to go and search for a job and enough knowledge to get you started as an entry level programmer, depending on how easy if for you to build upon those skills is who much more you can achieve in your job search, the other skills that you learned before also add up to that. In few words my bootcamp experience was very good,just remember, you need to be up to the task. About my job quest and job support experience, I can tell you that my job support has been very good, very unique times (covid pandemic) to be looking for job, I notice that the technology market keeps growing and keeps hiring people at least more than the other markets,some of them  are shrinking or paused, so I cannot tell at this moment if the same rules of the year before apply to my future job and salary offers, but I'm glad the Tech and coding market is still hiring and growing. It is a great and outstanding work and support the one being made by the ""hiring support team"" I can tell that it makes a difference in your favor to have them, ( I notice because I pass many months looking for job by myself before the bootcamp), so it is awesome to have them once you finish the bootcamp, It is not a walk in the park, it is still demanding looking for a job but the burden is less. Is it worth it ? well, short answer YES, is not cheap ( try looking for a scholarship or financing help); the end is just the beginning, as you finish the bootcamp you notice that there are SO many different technologies, tools and languages out there that it gets a little overwhelming, so look into the things you like and apply yourself on learning those new things you want or need.I have many thing to tell but I think these word are good enough to give you an idea of the experience. Best of luck if you choose this path.Read Less",ironhack
"I decided to enter Ironhack as a next step in my career. I came from IT field and always wanted to become software dev. After long research I found that most reviews have Ironhack as best option when looking at price/value for Coding Bootcamps in Europe.... Read MoreI attended 9 intensive weeks in Jun and graduated in August of 2019. Only 2 days after graduating I managed to land a position and I am still employed with the same company.The networking and opportunities that you gain during Bootcamp, I believe, are worth the money themselves. The 9 intensive weeks are only enough to scratch the surface of web dev world, but it's the step that maters as it will open up the world of possibility to anyone who takes it. If you are looking for a career change and are interested in Web Dev or are just looking to broaden your horizons or supplement traditional education, Ironhack is a place that is highly recommended!Read Less",ironhack
"Really tense but huge amount of practical knowledge what we've gained in less than 3 month. Still there is a lot more to learn, but now I have a solid foundation and I can even apply to real junior positions. I feel like that was one of my best investment... Read More so far in my life.Read Less",ironhack
"I was initially somehow scheptical about bootcamps. I had heard all sort of stories, good and bad. I did my research, looked for references and decided to join Ironhack in Lisbon. It was an incredible experience that changed my life and my career. Very... Read More greatful to the team, teachers and colleagues.Read Less",ironhack
"Still not working as a developer, but by talking to people already working in such position I believe that the curriculum is good and up to date with tools used in the industry. Teacher for our class has been great. Very attentious and really doing his... Read More best to help us learn. He is the kind of person willing to go that extra mile to help students absorb all the content. Career support has been good and better than what I expected. We've had workshops with an experienced recruiter and with people in management positions in tech companies. School infrastructure is good and improving. Recently added a few automated vending machines with snacks and drinks.Read Less",ironhack
"I have nothing but good things to say about Ironhack's UX/UI Bootcamp. It was simply amazing, in all senses. It was what allowed me to change career in such a way I could never have expected. Ironhack gave me all the supplies I needed to be able to become... Read More a UX Designer, not only with an incredible study content, a tremendous teacher and teacher assistants but also the support, in general, to reallocate myself as a professional.I was gifted with a teacher from the real market that showed us how important empathy is, and how this should be encouraged from the very beginning. It all started inside our classroom, with experiences and projects that inspired us to be empathetic not only with our users but with ourselves and among us, as classmates (and later good friends).We were able to be in touch with the whole Design Thinking and Double Diamond process, and we could untangle each step of the methodologies to both understand when we should apply it and how to apply it. We still have integral support, even after the course, since we all became good professional and life friends. Also, even during hard times, there are always companies getting in touch with me, and I can notice how attractive my curriculum is now, and I know I owe this to this experience I had. I have no restrictions in saying that Ironhack's UX/UI Bootcamp completely changed my life, and in all the very good senses.Não tenho nada além de coisas boas a dizer sobre o Bootcamp UX/UI da Ironhack. Foi simplesmente incrível, em todos os sentidos. Foi o que me permitiu mudar de carreira de uma maneira que eu nunca poderia ter esperado. A Ironhack me deu todos os suprimentos necessários para me tornar uma UX Designer, não apenas com um incrível conteúdo de estudo, uma tremenda professora e teacher assistants, mas também com apoio em geral, para me realocar como profissional.Fui presenteada com uma professora do mercado real que nos mostrou o quão importante é a empatia, e como isso deve ser incentivado desde o início. Tudo começou dentro da nossa sala de aula, com experiências e projetos que nos inspiraram a ter empatia não apenas com nossos usuários, mas conosco e entre nós, como colegas de classe (e mais tarde bons amigos).Conseguimos entrar em contato com todo o processo de Design Thinking e Double Diamond, e pudemos desembaraçar cada etapa das metodologias para entender quando devemos aplicá-la e como aplicá-la. Ainda temos apoio integral, mesmo após o curso, pois todos nos tornamos bons amigos de profissão e de vida.Além disso, mesmo em tempos difíceis, sempre há empresas entrando em contato comigo, e posso notar como meu currículo é atraente agora, e sei que devo isso a essa experiência que tive. Não tenho restrições em dizer que o Bootcamp UX/UI da Ironhack mudou completamente a minha vida e, em todos os bons sentidos.Read Less",ironhack
"At the beginning, I didn't know how to code and my level of mathematics was medium. But the teachers share with us their knowledge and were there every time we needed. Of course, you must work hard and continue even if you think you can't, at the end... Read More you will be proud of yourself and you will be able to start a new job!Read Less",ironhack
"Vim da área química, resolvi mudar de profissão e a IRONHACK me deu todo o suporte para essa mudança. Entrei e não sabia nada, acreditei no curso e conseguir aprender e mudar de área. Antes engenheira química, agora sou e atuo como engenheira de dados.... Read MoreRead Less",ironhack
"In 2019 I decided to change careers and I believed that at Ironhack I could have that, but I didn't imagine that in addition to changing careers, I would find people and structure that made me grow and discover myself and have a support network for life.... Read More Ironhack not only helped me to upgrade my career but also in my life.The only point that would improve is in the organization of the company and review points during the course of the course.But it is certainly an experience that I will always remember!Read Less",ironhack
"For me it was not that hard decision to take because I had background in computer science but was off grid with different career path so I decided to back in field which I already studied for and have passion. Just needed the focused start Ironhack was... Read More an absolute decision their systematic course help me to train myself . I landed my first job in Ironhack job fair which they usually had a week after completing course . A year later I was hired in a multinational corporation as senior software engineer where I currently work. Ofcourse I recommend Ironhack they have course curriculum they have new techniques to teach , I basically from Pakistan I lived in Brazil Ironhack gave me opportunity to make some amazing friends, the teachers was amazing all of them still in contact with me. It was fun that make me more passionate about programming. Genuinely loved it. Hopefully you enjoy your journey as well with amazing community of Ironhack.Read Less",ironhack
"The bootcamp was a great experience. It was not easy, I even suspect it is not tailored for everyone, but it took me further than I could have done by myself within such a short time. The curriculum is on point, the whole team friendly and keen to help... Read More in any possible way. The cons are, I guess, inherent to the time constraint: unless you have some previous coding experience, you will feel overwhelmed sometimes. The strength that I see is that the overall wholesome atmosphere alleviated a lot of the fears. Also I love the stack.Read Less",ironhack
"To be honest, as a non-French speaker living in France, I did not expect that I would be interviewing for a web dev position during a lockdown, but I currently am - and I have Ironhack to thank for. Whether I get accepted or not is on me, but the fact... Read More that most of us who graduated in March 2020 are being contacted by companies says a lot about Ironhack's reputation (and the high demand of web devs in France)The full time program which lasted for 9 weeks was intense. We were expected to build projects whether or not we fully understood the concepts - which could either be good or bad for a student depending on their learning style - but anyone who needed help, got help. I was surrounded by other students who have the same goals as me and who have helped me get through coding challenges. The teaching assistants - Frank, Clara, PH, and Tatijana - were very helpful most especially during project week when we were all somewhat free-diving; and our lead instructor, Guillaume, was a good source of knowledge and was very patient with us noobs in answering all technical questions. As for job support, it is nice to have Dina and Morgane as our cheerleaders in finding our new roles. They have been sending weekly emails since our program ended, giving us structure and motivating us in our job hunting journey. They helped us in revamping our LinkedIn profiles and CVs, and also in preparing for interviews. We were supposed to have a hiring fair where we can meet with company reps in person, but because of the corona virus situation, the event has been postponed. But, our profiles were still sent out to the companies that know about Ironhack and got contacted by them.And wait. It is important to mention that it was not all just work. We also had seminars and weekly fun activities that gave us opportunity to connect in a personal level -- all these events organized by our program manager, Katya.So again for someone who just moved to a new country, this was overall a great experience in many aspects - I've made friends and I've learned new skills enough for me to land a junior dev role in France. So yea in conclusion, joining Ironhack is the best thing I've done for myself this year.Read Less",ironhack
"Actually, ironhack changed my life, i was a food deliveryman before the bootcamp, the experience you gain studying on ironhack is just amazing, they have very proffesional teachers, new challenges and the best educational system ive ever seen in my life,... Read More if you love programming or wanna change your career goals, ironhack is the place, now im a full stack developer for energetika, with very good salary. Ironhack was the most difficult thing ive ever did, but is the best too.Read Less",ironhack
"This was a mind-opening life experience. The course was pretty intense in terms of the amount of material to learn, and tasks and practical projects to complete, but all is designed in such a way that the students can handle everything and on time. The... Read More structure of the course is very well thought of. Teachers and assistants were very knowledgeable, supportive and kind. They made us work as a team and created an atmosphere where we could share our successes and failures (growths and glows), all for the sake of self-development. Big hats-off to how quickly and smoothly the school moved online as a reaction to the Covid-19 situation. During the transition, they kept us informed and made sure that our concerns are heard and handled accordingly. The communication, readiness and agility was truly remarkable.During the course we had meetups with various professionals from the industry coming over to share their experience and expertise. This was very inspiring and helpful from the point of networking. The course helped me refresh and broaden my skills to match the today's industry adopted workflows and concepts. I feel confident to attend job interviews and I am ready to share my experience as a UX/UI Designer with colleagues and contribute to a team.Read Less",ironhack
"Before I enrolled at Ironhack, I read reviews by people saying it changed their lives and was the best decision they ever made. I thought they were exaggerating but after finishing my Boot Camp I’m happy to tell you that WOW I feel exactly the same way.... Read More I did the full-time UX course. It was hard work but I learned so much in 9 weeks despite having no background in design. We got in-person lectures as well as corresponding digital lecture slides and bonus material that’s ours to keep. Another aspect I loved was getting to do a hackathon with students from the other cohorts (web development and data). It was fun and collaborative and taught us a lot about the disciplines we’ll probably be working with in the future. Not only did Ironhack set me up for success (I’m now officially a UX/UI designer), but I met some of the most amazing people ever. For this and many other reasons, I’m happy I chose Ironhack over any other bootcamp. If you want more info about Ironhack, call them up or reach out to an alumni (everyone is really helpful!)Read Less",ironhack
"Had a great experience within this bootcamp, also the switch between in person class and online classes (due to Covid-19) was really smooth. This bootcamp made a perfect bridge (which I was missing) between the analytics and engineering part. Fully recommend... Read More this bootcamp! It's a lot of hard work, but It's worth it!!Read Less",ironhack
"I had 0 background experience in programming and web development. In 9 weeks Ironhack's Web development Bootcamp gave me more than enough knowledge and skill to be able to start a new career. It didn't took me even a month to find a job after I finished... Read More the bootcamp and almost 2 years later here I am, still learning and improving my skills as a Full Stack Developer.Read Less",ironhack
"I had an awesome experience during my Ironhack Berlin bootcamp! It was a very social, and oriented towards getting the students a job as a webdeveloper after the course is finished. They have a friendly staff, a nice campus and I felt like they all worked... Read More extremely hard to satisfy the students. The course is very intense but this is something I prefer myself as it also nurtures a steep learning curve!Read Less",ironhack
"I can say that joining Ironhack will be one of the most impactful and important decisions of my life. The pace is fast, but that's what you want when you're tackling a career change. It has to be fast, intense and with relevant information.Since I left... Read More the bootcamp I feel like I have super powers. Nothing is out of reach from me. THe team is amazing and the environment in class is outstandingRead Less",ironhack
"The web development bootcamp was intense and fun at the same time. The staff, teachers and teaching assistants have a lot of energy and positivity and they managed to pass it down to us.  The learning material was rich and clearly structured and included... Read More a very good balance between theory and practice. What I also found really helpful is the fact that there was no grading system, everyone could make up their own goals and decide how much they wanted to push themselves. I think that worked really well.  There was a lot of support regarding career topics, like how to improve our CVs and how to do well in interviews. And most of us got some interviews and coding challenges through the internal hiring fair.  Finally, it wouldn't have been such a great experience without the general feeling of community. Ironhack staff contributed a lot to that by organising some activities and hanging out for drinks now and then.Read Less",ironhack
"My experience at Ironhack was satisfying. The course was very comprehensive, in just nine weeks I learned a lot of important and industry related skills, from basic programming and data cleaning in Python all the way to Statistical data analysis and Machine... Read More learning algorithms. The course is very well structured and focuses on the skills that the job market needs. I never really thought that I can learn so much in just nine weeks.The culture at Ironhack is amazing. The staff is very attentive, they are always asking for feedback and looking for ways to improve the overall experience and they were always doing their best to make sure we reach our learning goals.Read Less",ironhack
"I followed the Ironhack web dev bootcamp in full time, from January to March 2020. I arrived a little backwards and I come out of it full of energy, projects, friends and, only a few weeks later, I was already hired, despite the confinement, at a fullstack... Read More developer position.The Ironhack teams, educational and admin, are truly exceptional. I have rarely seen an organization in which everyone has a real concern for doing high quality work, in this case offering students excellent training and a great experience.On the course side, the Lead Teacher and Teacher assistants  combo works very well. All are very available and helpful, and set up a framework as serious as motivating, pleasant, really a nice balance found! This is appropriate: the training is very dense and you need a good motivation to follow and store all the information shared. The online platform offering lessons and exercises (available for life) is also very well done, and full of useful resources (good luck to anyone who wants to exhaust it!). The training is well sequenced between the course modules and the projects, which are an opportunity to apply the learning and above all to take enormous pleasure in building our first websites. It was the most exciting part for me, and which allows me today to have 3 projects that I can develop even more and maybe monetize.The training is embellished with lots of nice moments, without taking up too much space, without being cool to be cool, and which allow you to share a great adventure with all the fellow students, some of whom have become friends, dev partners.Ironhack also rolls out the red carpet to support job search: CV workshops, cover letter, interviews, partnerships with recruiting companies, recruitment agencies specializing in tech, etc.You understood , I have only positive to share and if I did not have to return to take care of my daughter, born just after the bootcamp, I would gladly extend the story!Read Less",ironhack
"A little disclaimer: I already had some knowledge of the bootcamp curriculum, so your experience might differ. Now that's out of the way...Imagine a chilly February morning and you arrive for the first time at the IronHack campus in Amsterdam, you are... Read More greeted by the TA's (teaching assistant) and LT (lead teacher). After a small breakfast, the GM kicks-off the cohort and it begins. You are thrown into user centric design, research, interviews and work on group assignments. The next week there's more ... more and more... Pretty much the moment you step-in it's going to be busy, however... very inspiring.You learn so much, not only from the teaching staff but especially your classmates who come from different backgrounds. My cohort had: engineers, sociologists, analysts, graphic designers, video producers, project managers, consultants. Now that experience has settled, I'm extremely grateful to having the possibility in meeting such a unique and inspiring bunch of people. The program is structured in a way to reflect the crazy pace in the industry itself. I double checked with my network and it's official, since companies are getting more and more design focused. Of course there will be weeks with breathing room, so you can regroup before the next big individual projects. The TA's and LT will push you as a designer and let your creativity, passion and ideas go wild. Just mind the time and health!My experience was unique. Since half-way through the campus was closed due to the increased health risk from the coronavirus pandemic (2020) and we switched to online lessons via Zoom. I must say it went really well, as we all tried to be online with the cameras on as much as possible to avoid breaking the feel of classroom. We did miss the Ironhack Beers on Friday, but hey ... games and virtual drinks were the solution! I came to the bootcamp to find my voice as a designer and must I say.. I've been successfully at crushing engineers in discussions ;) Would I recommend it? YES! However you need to bring an open mind, curiosity and embrace the design process.Read Less",ironhack
"It was summer 2018 when I was with my family enjoying some days in the South of Spain and I was wondering about taking a master in some discipline to improve my creative skills and that's when my sister who works at Ironhack totally recommended me to... Read More take the UX/UI Design Bootcamp to start a career in the digital industry. UX what? I asked. I was a bit scared with the idea of joining a course of this type without having any background in the field but finally I decided to do it and I can say it has been one of the best decision I have made in my life. Ironhack is the kind of experience that changes your life. The content of the course is very complete, the rhythm is frenetic but thanks to the learning methodology ""learning by doing"" and the great team of teachers, once you are inside and work hard every day, success is guaranteed. I did the course in 2018 and now I work as UX/UI Designer at Tailor Hub, a startup co-founded by 4 Ironhack alumni where we create digital products.Read Less",ironhack
"Being in the part time course has the disadvantage that you work every day and the only time to work on bootcamp projects is in the classes which are not always designed to do it. One of the advantages is that you work on projects with startups, this... Read More will help you to have an experience very close to reality in the labor field. Another advantage is the training focused in the job searching, this training helps you a lot at the time you are really looking for a job. The theachers assistent are very helpful during the projects.Read Less",ironhack
"Attending this bootcamp has become one the most important and amazing experiences of my life. The Ironhack team, the teacher, and the teacher assistants provided great support and so much dedication to our success. I really enjoyed all the experience... Read More on the course and become part of this great family. I'll be always thankful to Ironhack.Read Less",ironhack
"In my experience, the bootcamp allowed me to get really close to code using Python, apply libraries like Pandas, Numpy, Matplot, Seaborn, Folium among others, as well as implement SQL, MongoDB, Tableau and Machine Learning models with an intensive and... Read More clear program to develop new skills in just 9 weeks. The structure of the classes, as well as the material given, allows us to be in a permanent state of alert that help us to study and develop critical thinking, participate in collaborative work, and improve or develop a self-taught capacity to be able to fulfill tasks and projects in a very short time.Read Less",ironhack
"As a student i enjoy every second of the bootcamp, helped me to boost my career from graphic designer to user interface designer with background in user experience. The journey is great, they take care of you as a student and as a profesional, tough it... Read More was a little tired cause i do part-time, but overall if i could take back time, i will do it always again.Read Less",ironhack
"It’s a great experience, a place to find great humans and stories in 8 to 12 weeks you can learn amazing amounts of useful information.The Data Analytics teaching team of my bootcamp (Yonathan, Oscar and, Vannia) are top teachers, they helped me out during... Read More the whole bootcampThe installations are amazing and you can always talk with anyone at the Ironhack team that can help you, also the slack communications with the global network is great.Read Less",ironhack
"The Curriculum always is updated to the newest tools and best practices.The career services are the best, giving you the opportunity of working with great companies right after you finish the course.On the bad side, I would have preferred to watch more... Read More events about UX, there's more events about web development .Read Less",ironhack
Amazing experience in Ironhack Madrid! I found a job in 3 months and I realized I learnt all the necessary for meeting my new employer needs! The people together with the experience was great. Really professional staff and teaching team. I would definitely... Read More recommend Ironhack to a friend!Read Less,ironhack
"It was a life changing experience. Teachers and the rest of the staff are very nice and reachable and the technologies are up to date. Interestingly, I liked it so much I am currently doing the data analysis bootcamp too where I developed a project that... Read More analyzes what technologies are required in the job market and got to the conclusion that they are exactly the same that the ones in Ironhack’s curriculum &lt;3Read Less",ironhack
Joining Ironhack was the best decision for me as part of a career change I was doing (I came from a non-related field). Not only that I met great and supportive people (students and instructors) but I also got the set of skills and mindset I needed in... Read More order to enter this field and make my career change. The course was challenging and I learned a lot but at the same time so much fun.Read Less,ironhack
"Taking part in this Bootcamp was probably the best decision I've made so far. The instructors are extremely skilled and pro-active to help you learn as much as possible. The curriculum is well-structured but it is intense, so be aware that you need to... Read More come with full dedication and motivation. Joining Ironhack is not just simply participating in a course, it's joining a community where you will meet friends for life. Would 100% recommend Ironhack to anyone who wants to learn web dev!Read Less",ironhack
"I have a design background and I've never coded before I started Ironhack. I had an amazing experience during the Bootcamp, with a great content structure and staff support. The teacher was incredible, one of the best that I've had. I've not just learned... Read More how to code in Javascript but also how to learn other languages by myself. After two months that I've completed the Bootcamp, I started to work at the developer field.Read Less",ironhack
"Doing the web dev bootcamp at Ironhack in Berlin was a wonderful experience. The people I met are now some of my best friends, the staff is amazing, the course is really intense and really well made. If you are from a non technical background or even... Read More if you already are a developer and want to learn up to date technologies, this bootcamp is really great. I was really confident about my skills after graduation and got a fascinating job as a software developer in Berlin. My friends from the bootcamp are all software engineers now and we feel really connected with Ironhack that changed our lives forever.Read Less",ironhack
"I’m more than satisfied with my Ironhack experience. The quality of the lessons and projects is really good and they make a lot of effort for you to have not only the knowledge but a nice portfolio ready for the job search. If your looking for a career... Read More change, I would totally recommend it.Read Less",ironhack
"Ironhack meets beyond my expectations. Indeed, the fact of doing it remotely at first I was afraid ... but in the end, the staff is very responsive, very organized and has adapted very well to the current situation which is not necessarily very simple... Read More to manage. We carry out all the training via Zoom and it's going very well, there is a real exchange between teachers and students. The bootcamp is very intense but it's great, because in a few months I really feel like I have learned a lot and putting it into practice every week, thanks to the realization of group or personal projects, we are evolving rapidly. We have good feedbacks of our works and we are learning to give it as well. We present our projects every week to the whole class so we also learn to speak in public and all English! I highly recommend this school!Read Less",ironhack
"It’s a great and intense experience, it gives you the tools and skills you need to star your journey. I would only recommend it to beginners because you don’t get too deep in each topic. You don’t specialize in certain way. Overall it was a good course,... Read More great teachers and great environment.Read Less",ironhack
"Last year I completed the UX Design bootcamp at Ironhack and right before it, I had the opportunity to become Teaching Assistant for the next class. This exchange with a different teacher and with new students, from really different backgrounds, is adding... Read More a lot to my experience and knowledge about UX Design, ways of working, career possibilities and much more!Read Less",ironhack
"I was looking for a program that was challenging, supportive, and dedicated to results - I got that with IronHack. Despite my prior experience, IronHack was challenging from day 1. The TAs and admins were supportive; so were my classmates. We stayed late... Read More to team up on hard problems. My classmates even pooled together money to help me and 2 others deal with a crisis. The career services team have been working hard to help us find jobs. Our cohort ended as countries around the world lockdowned (Covid-19). After a week-full of very helpful interview workshops, our talent day (job fair) got indefinitely postponed. I felt a little pessimistic at first (because of hiring freezes and stuff) but they have been relentless finding resources for us and giving us remote guidance.Read Less",ironhack
"Probably the best Bootcamp for UX/UI, Data Science, and Web development in Lisbon. a few months ago I would've never pictured myself in this state! Great workshops, top-class teachers, lovely people and colleagues, modern workspace, dynamic environment.... Read More what do you expect more from a Bootcamp?I was working as a junior UX/UI Designer then I participated in UX/UI Part-time course and I cannot compare myself before and after the Bootcamp!I learned a lot during the projects and now I feel much more confident. Ironhack also helps to connect the students to the companies after the Bootcamp.Highly recommend!Read Less",ironhack
"Studying at Ironhack has made me grow as a person and as a professional in ways I could not have imagined. I knew I wanted to make a career change and embrace digital transformation, but I did not know that this educational experience would bring me a... Read More whole new way of learning and collaborating with others (as well as being involved in such an active community). I had some doubts that 2 months would be enough to give me the technical skills I needed do make the shift, but now in my day to day work I use knowledge I gained in Ironhack everyday - and I can say that I would never be in the role I am at right now if not for this bootcamp. Thank you so much, I love Ironhack!!Read Less",ironhack
"I had a little bit of schooling with code in undergrad with Visual Basics and VBA from 6 years prior but never used it. I wanted to launch my career in a more technical field and I found Ironhack Bootcamp in my search of where to start. I wanted to not... Read More only brush up on my coding but also learn to apply it to build cool websites and applications. This course will give you the basic foundation from which to build upon! I've never had the discipline to keep up with online courses, which made this bootcamp appealing because you immerse yourself in a classroom surrounded by a great set of like minded people who are there to learn with you. The friends and network I made was invaluable and an added bonus to the skills I learned. Once you are part of the Ironhack community you remain part of the community long after. Lastly, as with anything you do in life, you get as much as what you put in and though it wasn't a walk in the park the challenge was well worth it.Read Less",ironhack
"I attended ironhack lisbon campus web development course. This was, without doubt, the most intense learning experience in my entire life. I ended up exhausted, but i learnt a lot. Really professional staff and teaching team. Helpful and they genuinely... Read More care about the students' well being. I already referred two friends who are joining in a few weeks.Read Less",ironhack
"The Data Analysis bootcamp at Ironhack was an incredible learning experience and served as a platform for me to challenge myself in a practical-oriented setup and equip me with the tools I need to be a high-performance professional.It was an exhaustive... Read More curriculum and pushed me to learn more on various technical fronts, but also how to properly function in a fast paced work-environment. There's a supportive atmosphere and it is easy to see that the entire team does their absolute best to help you achieve your learning goals. I was enjoying it so much that I frequently lingered in the premises until closing time just doing extra laps or pursuing more knowledge with my colleagues.The campus @HedenLisboa is incredible, with loads of natural light and a huge balcony facing the Tagus river, well located near a train station, metro station with several bus stations nearby.The Ironhack team was restless organizing pertinent events for us about tech, open to our suggestions and very proactive creating team building exercises that helped in creating a tight group of students that helped each other immensely, and I can't overstate how important this is for the crafting of a positive learning experience.It is hard to explain how much we can achieve in such a short amount of time with the right setup. Ironhack is tech education done right.Read Less",ironhack
"Amazing!For me attending the Data Analytics bootcamp in Ironhack Lisbon was an amazing experience, it made me grow not only intellectually but also as a person. For me, a Biologist who knew nothing about programming, I was mesmerised by the curriculum!... Read More It was always pushing and intriguing me.We add projects, and they might seem scary and the time sometimes seem short but in the end they are totally worth it. They are a consolidation of your learning, and you will see how much you grow with them.It was so intense and interesting that we rarely add time to think about other things but the support from the teacher and the staff is always top notch. There was never a time that I felt alone, even now that we needed to transit to remote we have total support from the Ironhack family!I'm trying to figure out some cons but for me it's hard because I really came out of it feeling as a better person and with a lot of relevant tools in my arsenal that are importante for the job market.The only thing that I didn't like was the fact that I didn't have time to properly say goodbye to some of my colleagues that needed to return home without much of a notice due to the covid-19 outbreak. With this you can see that the bonds that were created during the 9 week bootcamp can only be matched by the level of knowledge that I acquired.Thank you Ironhack Lisbon, now together to the job hunt!!Read Less",ironhack
The bootcamp is the ideal experience to accelerate your learning curve. Of course all of the information is available online but the fact that the course is curated to properly feed you the right concepts at the right time changes completely the learning... Read More experience. On top of that Ironhack (in my case Ironhack Lisbon) is constantly updating the content to keep up with the industry standards and has the best professionals in their team!Read Less,ironhack
"Yes I know, it sounds cliché like that but it’s true. I attended the Ironhack Full-time UX/UI bootcamp in May 2019 and since it allowed me to make a big switch in my career. I’ve learned so much in the bootcamp in such a short period of time, I honestly... Read More didn’t think it was possible before. And after the bootcamp I had the opportunity to stay and work for Ironhack as a Teacher Assistant from August to March (3 cohorts) and it’s taught me even more teaching others. Now I’m feeling more confident than ever on my journey to evolve as a Product Designer. If you’re thinking about doing Ironhack, I’ll tell you to go for it, 100%. You won’t regret it.Read Less",ironhack
"Working at Ironhack Lisbon was a wonderful experience. The curriculum its really complete and in two months you learn all the knowledge you need to be able to work as a UX/UI Designer.Working with Hugo Rocha as Lead teacher was super interesting, he is... Read More a really good teacher and amazing designer.All the Ironhack team its super close, kind and wants you to give the best.Recomend 100%.Read Less",ironhack
"I have just finished a course in Data Analytics in Ironhack Lisbon, and I can happily say this was one of the wisest decisions I have ever made. I have accomplished many goals in a short amount of time, from technical skills to strengthening my resilience... Read More and acquiring new learning methods and tools. I applied to this course very early (8 months before I started) which allowed me to thoroughly study the topics beforehand. However, it was only during the course that I really got the grasp of everything I know right now on Python, Pandas, Web Scrapping, SQL, Statistics in Data Analysis, Machine Learning, etc. This is not all though, we had numerous talks about topics concerning data analysis such as Business Intelligence, Object Oriented Programming, Mongo DB, Django and many more. It would be an endless list if I continued mentioning all the skills I have acquired. This really opened my job opportunities despite the current crisis with COVID109. In fact, I believe this was the right moment in my life to dive into tech as the job market is now changing and becoming more conscious of the importance of digitization. I recommend Ironhack to anyone who is studying Programming on their own and/or wants to change their career towards tech. I have tried multiple courses online before this but nothing can compare. This is will be hard work, so be conscious of that. For 2 months you will be studying and working on projects nonstop. At the same time you will have great and supportive staff and colleagues who will be there for you not only to help you out but to share a laugh with. My advice is for you to take a good look at the syllabus and review beforehand the topics you think you may struggle with. Personally, for me, was Statistics (I come from a humanities educational background) and I needed more time with on this than some of my colleagues. During the bootcamp it will be hard for you to keep reviewing the same topic because you are constantly learning new things. Prioritize your time as best as you can! Overall, great experience. Hard work but definitely worth it.Read Less",ironhack
