"Review","school"
"I joined the Data Science part time course, 60h, 10weeks. The course was ok but there are simply too many topics to cover in 10 weeks. After this time you can expect to leave the course, if you've done your homework, with a solid foundation of data cleaning... Read More and handling but nothing more. So many topics were left untouched.In the end the course should be longer or the price should be way lower. The knowledge you get is not worth more than few hundred bucks or pounds.If you are not from a developer already, this will get you nowhere near where you need to be to land a job in data science/machine learning.Read Less",general-assembly
"I just finished my 10 week User Experience Design Immersive at GA's NYC campus. The last 3 weeks of which were virtual. Having taken 2 other online ""circuits"" at GA, I have to say, the experience of being in an Immersive was even more incredible. The... Read More support you get from your instructors and the GA staff is what I needed to succeed in this career switch. I have been to a few recruiter panels since joining this course, and what has stuck out to me is how everything I've done in course is directly preparing me to be a stand out candidate in the field. I now, after finishing the course, have the portfolio, resume, cover letter, and LinkedIn profile, in addition to the knowledge and experience to get out there and stand out in the field of UX candidates.Read Less",general-assembly
"GA's Product Management class was absolutely a great introduction into Product Management. I left the class fully understanding how the PM operates in a variety of organizations and what skills are essential to be a good PM. We also got the opportunity... Read More to fully build out a pitch for a new product or feature of existing product - which was a great experience. I also left feeling confident that even without direct PM experience, its possible to make a career change and get a job as a Product Manager by highlighting the required skills. I would definitely suggest this to someone who is looking to make a switch into Product Management.Read Less",general-assembly
"I took GA's Software Engineering Immersive program in New York City. The pros: - An amazing tech community where everyone is willing to help each other learn.- Dedicated, honest and approachable instructional staff. Every class is taught by two instructor... Read More leads and two instructional associates and is supported by a teaching assistant, available nights and Saturdays for student help, so there are multiple people to go to for help if you need it.- Nice pace to the course - two weeks of lecture followed by 1 week dedicated to applying skills to a project. - Opportunity to collaborate with other students and UX designers for a project is valuable experience that can be transferred to the real world.- Outcomes support has been top notch; very valuable lessons and feedback on resume, LinkedIn, cover letter, etc.The cons:- Although the curriculum for the first two units (frontend development) is very strong, the curriculum for the last two units (backend development) needs to be tightened up. There were several days of lecture where we had codealongs/labs following instructions but not fully comprehending the content.Overall, I would recommend this course to anyone looking to kickstart a career in software development.Read Less",general-assembly
"I recently finished the Data Science Immersive in Washington DC. It was a great experience. The place is welcoming and cool, the instructors are fantastic (particularly the global ones), the material is comprehensive and well thought out. Totally recommended!... Read MoreRead Less",general-assembly
"I signed up to take a computer (python) course with General Assembly. I paid $4,000.Although there are many free online computer classes online, I have a hard time learning in a remote setting. I chose this class only because it is in person. I was only... Read More seeking direct, face-to-face education. I've tried online schools in the past and I did not like them.After about two weeks of class, they decided to make the class remote because of the coronavirus.I asked them to refund me because I cannot learn in that setting, and that the only reason I paid was because it is in person. They refused. They told me they can only refund $2,000 because their policy is to refund 50% if a student drops out after two weeks. But in my case I did not want to drop out and it is not my fault. I refused the 50% asking for a full 100%.They then told me that I can take the class after the virus ends and schools open again. I told them that I cannot take this option because my job is moving from NY to Texas and I won't be in state when the next class start. They again refused to refund me.This is highly unethical business practice. I paid for a service that they are not offering. I am not learning much online. I deserve my full $4,000 back.Read Less",general-assembly
"I attended Product Management intensive course in March 2020 in London and it has been the best experience ever. It was well structured, superbly relevant and practical project allowed me to cement the knowledge further. On top of that, the course was... Read More a lot of fun so it was a huge added bonus to make new friends as well as learn new things.Read Less",general-assembly
"It happened as we know it that the need to switch to a tech career was necessary. Software engineering has always been my interest and I had heard about General Assembly's course from a fellow colleague. Having heard of his story and about other friends... Read More who have changed careers with an intensive bootcamp, I decided to take the plunge into Software Engineering Intensive. It was an exciting experience, even though there were a number of downs along the way. After finishing the course, I am more confident of my fundamentals and feel prepared to take a step further into this industry.Read Less",general-assembly
"I enrolled in General Assembly's Software Engineering Immersive program in November of 2019 and completed the course in February of 2020. It was extremely difficult but I learned a lot. The instructional team was great and always linked situations back... Read More to the real world. You also get a lot of preparation for the job hunt. Best practices for your resume, cover letters, informational interviews, your portfolio, etc. If you're like me and didn't go to business school for undergrad - it helps. Overall, the course is 75% - 80% front end work. We did learn express, mongodb, and postgresql during the second half of the cohort. Be conscientious of that when enrolling. Overall, it was a good experience and GA is noted as one of the best bootcamps in the US. It was a good investment. Now, onto the job hunt!Read Less",general-assembly
"I was recommended General Assembly by a colleague as a great learning institute. I don’t disagree but I think the teacher who took this particular course of wasn’t up to scratch. Never received feedback on our projects, he kept giving bad examples and... Read More couldn’t articulate things in adaptive ways to help the students. He also skipped content and vaguely asked us to complete at home with no follow up to go over answers. I wouldn’t recommend taking the data analytics course in Melbourne as it was $4.5k I wish I had invested elsewhere.Read Less",general-assembly
"February 6, 2020*I left the program in the last two weeks due to poor execution and having already found a job.PlusesFirst we’ll start with the positives from the physical to the logical and qualitative.LocationThe GA campus in DC is clean, serviceable... Read More and well stocked with excellent Frontlines support. I would give it as near as 100% as possible. Classrooms always have working projectors, enough seats and whiteboards. Coffee, Peanut Butter and Jelly and tea bags are always plentiful.OutcomesThe outcomes team gives the students most of the skills I learned in this industry at dozens of customers and clients over 20 plus years. As much as the students complained about the long sessions to me, those that follow its rigors will secure a position quickly.CurriculaThe curricula as defined in the GA SEI Syllabus compares well with Flatiron, CodingDojo, Trilogy and others.InstructionAll lead instructors seemed knowledgeable of the material covered. All instructors were approachable and inviting of the material.DeliveryThe Google calendar was updated weekly with relatively accurate material to be presented and learned. Labs and software functioned as expected. Installfest saved the students trouble that they will quickly learn in the field. Compatibility and libraries are key from development to deployment.MinusesNow, some constructive guidanceLocationThose stairs are extremely steep and elevator access restricted. Heat in these historical buildings often has trouble on those frosty days. This one is no different, a space heater or two might help if compliant ones are available.OutcomesOnly one thing I might recommend here are interview dry runs. We had one or two examples of interviews, and I imagine hiring panel next week will be equally excellent. But as mentioned below, practice, practice practice! All candidates I have ever met benefit from practicing the interview questions and the discomfort. I mentor all of my charges in this area. We even do professional development sessions on it.CurriculaThe curricula was not taught completely. For example, one of the reasons, that I, an experienced Engineer chose GA were the Algorithms and Data Structures courses as shown in the screenshots below.These courses were not available until after the course opened and even worse were never addressed. This pattern of missing core material as we moved forward forms part of the basis for my letter and departure.InstructionOur lead instructor changed three times. None of them covered all of the material separately or together. For new students this gap will carry over into their new careers. Although I mentioned this before and in tickets, it has not been addressed adequately. It cannot be rectified at this late stage. DeliveryFurthermore there was often a lack of respect for the difficulties that the students faced. Comments such as the students are “lazy,” “do not want to work,” or “do not like to read have been heard.” While I encourage constructive criticism it must be backed by instructional excellence.Instructional ExcellenceAlthough very personable as a whole the instructional style was far too loose to give new students the comfort they need in this difficult, challenging and dynamic field. Like sport and music, training for novices is about learning patterns and executing them repeatedly and in combination. As the student grows, these patterns or katas inspire the artists to create their own symphonies.Not enough structure was provided for training the students muscle or neurological pathways to allow for confident improvisation. This is my number one guidance. When teaching new material it is vital that it is taught, demonstrated, practiced and reviewed. Although much of the material had this character, it has not been consistent enough to train the students.  On my final day I was directly criticized for the instructional failures of this cohort. I was told that I was pushing and telling the students what to do when in reality all that I did was:Describe the concept.Demonstrate the concept.Allow the students to choose issues to tackle.Reviewed them as a whole.The instructor who arrived later to try to guide us was disrespectful to me and to the classroom in his behavior. SummaryI chose GA over the alternatives for several reasons. First, the curriculum met most of the baselines of each of the other bootcamps in the area, although it was slightly pricier, the vibe and location seemed worth it. I was 100% accurate on the location and vibe, you are a warm and welcoming team that open your hearts to all students.Please structure the courses more. I mentioned this in my ongoing tickets and this letter. One of the lead instructors offers great answer and respond format. He sometimes made the students uncomfortable, yet it was the type of discomfort of growth rather than pain. Consistent training of your junior and lead instructors will ensure that the student learn the patterns better and all material is covered.Overall I have learned much from this program. I attended to have a structure and milestones to meet in an immersive format. This need was met. I am glad that I took this program, but I wonder if the Trilogy program might be more structured. Regardless, I thank you for this opportunity and look forward to seeing any of you in the field.Sincerely,Gouthum KaradiRead Less",general-assembly
I am happy that i enrolled in General Assembly after contemplating between a few other options. I will highly recommend the teachers and great working relationship they promote between your peers. This was one of the best things about GA as it was less... Read More competitive and more collaborative. It can be daunting at times as there's a lot to learn in 10 weeks so one cannot afford to take things in the hindsight. Come prepared with a mindset to give it your 100% and your will take back a lot more from it. They need some improvement in terms of career support and getting associated with some brand partners to help students get out there in the real working world.Read Less,general-assembly
Pros: - Great teacher support - Super helpful campus staff - Will get you set up with real-world projects (that you will need to put in your portfolio)Cons: - Time-consuming (you will not have much of a social life outside of your classmates),general-assembly
"The bootcamp is very impressive, the instructors are well drilled and the work load seems much at the beginning, but following through, I figured out how much I had learned and especially with the outcomes, they always gave a detailed explanation of how... Read More the industry will be which really equipped me for interviews and white-boardings.I will surely recommend this to anyone.Read Less",general-assembly
"Pros:Great agency like-feel; felt like an actual working environment :)Instructors were very thorough, easily approachable, and overall absolute beauticiansSupport staff was always accessible and friendly to engage withCurriculum was pretty robust for... Read More the 10-week timeframe givenCons:More partnerships for job support is neededReal-time projects for portfolio should be addressed; other than just case studiesRead Less",general-assembly
"This course distills the core fundamentals of user experience design into a comprehensive ten-week curriculum and pairs it with the extensive network of professionals, fellow alum, and instructors.The lectures were information dense, instructors were... Read More highly knowledgeable (My cohort was taught by a former Design Lead @ Disney), projects were hands on and relevant, the support staff were helpful with ramping up towards the course, and providing assistance with networking, interviewing strategies, applications and the like. Overall this course was a fantastic experience that I hope will ultimately kickstart my career as a product designer.I have to dock a few stars for the outcomes support, since there was 1 outcomes coach for 40+ students. Our Outcomes Coach was stellar, but I could sense that she felt the pressure of being responsible for everyone's success. She ultimately left the business, and there was a weird transition where we had the Global Outcomes coach step in for a few weeks until they filled her role. The Global Outcomes coach was obviously not familiar with our individual goals and circumstances and could only cover the basics (job search strategy, having the attitude, staying motivated etc.). Having transitioned from a corporate background, this didn't affect me too much. However, I could imagine it having a bigger impact on other students who have had no professional work experience prior to GA.Read Less",general-assembly
"Pros:portfolio madeProfessionals to ask for advice and feedbackFlexible payment options, I had 12-month interest free financingExclusive savings to some design tool subscriptionsNear TTC and union stationCons:Expected a lot more networking opportunities... Read MoreWifi was on and offWashroom stinksYou still have to developer skills for each design tool to catch up to industry minimumRead Less",general-assembly
"My experience at GA was great and very beneficial. I not only upgraded my skill set by learning about Data Analytic tools and methodologies but also made new friends and expanded my business relationships. GA’s teachers and staff were always available,... Read More approachable and ready to support us, facilities are adequate and safe and the materials used during the program were clear and as close as real business scenarios.Read Less",general-assembly
"This was an amazing experience that has changed my life. I had been stuck in a kitchen, not enjoying or having passion for my work anymore. Going to GA ignited my dormant passion for problem-solving, and gave me the tools to succeed in the world of software... Read More development.Read Less",general-assembly
This course really helped expand my knowledge and practice skills with a supportive staff and awesome classmates. The supporting curriculum offered in my GA was extremely relevant and helped give context prior to every class. Our instructor and TAs were... Read More super responsive to feedback and provided more of their own personal experience in class giving us a real world view of the industry and best practices in action. The final project has become a vital piece of my portfolio and has really highlighted what I've learned throughout the course. I highly recommend this course to anyone looking to dive into UX design!Read Less,general-assembly
"I was seriously stuck in a rut job hunting for my previous career. But when I discovered GA's UX Design Immersive Bootcamp I not only looked forward to classes each day but I also looked forward to practicing a career I would love! The bootcamp immersive... Read More is fast-paced and intense so be ready to work hard. But it's also mentally stimulating, delightfully creative and emotionally satisfying. And GA is serious about giving you every possible tool you need to find a job after graduation. I've never been this confident in a job search before. Honestly, if you're on the fence, don't be afraid to jump on over to the other side. It's worth it!Read Less",general-assembly
"Enrolling in the SEI program at GA was the best decision I've ever made. The staff at GA are wonderful, and the instructors are super knowledgeable, and more importantly happy to help you with anything. I think anyone with a poor review of GA wasnt there... Read More for the right reasons, it's not high school or university, you dont have to be there, you chose to go. Those that make the most of the resources there are the ones that will be successful. There's a lot of course content and it moves very fast so dig in and get ready to learn.Read Less",general-assembly
Pros: Instructors were very knowledgeable and extremely thorough. Started from the basics and slowly worked towards advanced topics. Always allowed time for questions and a proper answer with examples. Time was spent on materials and always had someone... Read More around to help out.Cons: The homework is a lot to get done especially for someone who's new. Could have used more repetitions on activities instead of one big homework assignment. Tips: Make sure you stay organized. Ask questions. Do everything you are asked to do. If you're new make sure you learn the basics and practice as much as you can. Plan your time and stick to it. Don't burn yourself out on things that you aren't sure how to do. Ask for help!!!!Read Less,general-assembly
"Had a great experience in the part time 10 week product management course. The instructor was very helpful, knowledgeable and very passionate about product with years and years of experience.Everyone at GA was really helpful, it's a great environment... Read More to learn in!Read Less",general-assembly
The course is quite good to get exposure to a decent breadth of data science topics but perhaps sacrifices a bit on depth. The course is very applied so don't expect to go in to the Maths in too much detail. I think the outcomes programme is lacking a... Read More little and won't tell you anything that you don't already know.Read Less,general-assembly
"This course is my life saver, definitely worth the time and effort. The teachers are very constructive and effective. Even though it is remote, we were fully engaged and students are able to connect well. The course is guided and structured. The explanations... Read More are descriptive and elaborate. The only thing that is lacking would be time. If only we have more time to discuss and digest, I believe it would be a better learning experience. perhaps, 1 day extension to the course would be great.Read Less",general-assembly
"Great intensive bootcamp. There's a lot to learn. Do not blink. Prepare to be glued to your desk and have snacks ready so you don't miss anything. You do have a break for coffee and lunch. But you will have questions. The training team is really there... Read More for you: use them to your advantage.The tableau module was my favorite and definitely the one I had most questions about.Be sure to be ready beforehand. Install all your packages and review all materials. You will be thankful you did and so will your classmates. Do not wait for the last minute to test your environment. if possible, use two large computer screens if taking the online class.Ask questions, you have a team of experts at your disposal that is very knowledgeable and patient.You will mostly take advantage of the class if you work with your own data but not necessary.I highly recommend the intensive bootcamp. I took a week off of work and some classmates were at that moment looking for other opportunities and building new skills.Read Less",general-assembly
"The GA community will help you through everything. The work is really tough and the program is expensive, but the Catalyst program made it possible for me to attend for no down payment. I'm really relieved that this experience turned out as well as it... Read More did. Coming straight from a year of unemployment, I was concerned that perhaps I was wasting my time and money with this course instead of going out to look for jobs on my own. BUT, GA'S UXDI COURSE has exceeded my expectations. Beyond belief. It was too good to be true when I first signed up, but now, it is really just too good and it IS true.Read Less",general-assembly
"I'm writing this on our final completion date. Attending an immersive course such as this one was a great experience. Not only did I meet wonderful people, but the overall course is something I would recommend. The initial lectures and information were... Read More intense, but the course was laid out very well and is constantly being updated as the instructors are always revising their content as the industry updates. The projects we worked on gave me a variety to showcase in my portfolio. The outcomes program they implement with us is a great necessity and very helpful for job search. We were constantly provided with feedback and direction which was very helpful. I'm glad I attended this course.Read Less",general-assembly
"The program is very intense. Although I understand the need for the students to do homework, it seems to be too much for me. Furthermore, it will be better if you set the passing grade grade for each homework, instead of ""complete"" and ""incomplete"". It... Read More is a lot of work, and if you want the students to learn, let them learn on their own pace. After all, they are adults.Read Less",general-assembly
"Pros: it's a rapid program, very intense and every day and week is not like another one. The program is very well-balanced, fast paced and there're endless opportunities to learn more and get support you need. It's a collaborative learning environment... Read More where diversity and inclusiveness are embraced.Cons: I still believe one has to have a very strong theoretical base in calculus and statistics to master the program. Sometimes the environment reminds a kindergarten as the program does lack a socio-cultural componentRead Less",general-assembly
"I did the Product Management intensive 1-week course at GA and it was fine, but I expected much more. Positive points:- experienced and knowledgeable instructor who was always available for questions and help- experienced students who added value to the... Read More courseNegative points:- the course is nice to organize thoughts as a Product Manager but it is quite superficial- the project is totally unreal and based in big assumptions. I understand you can't do a lot in a week but this is not what I was sold. - the use cases are outdated- zero job support, not even access to the networkRead Less",general-assembly
"I have been thinking about changing my career to software engineering for a long time. This year I have decided to join General Assembly and I honestly I don’t regret it, the teaching system and the projects helped me to learn and further understand multiple... Read More technologies to be able to make beautiful sites. The campus is spacious, just ideal for you to learn and there are always people available if you have questions. The job-support at the end of the course is unique, helping you to brand yourself and shine from other applicants. Definitely, the best way to start as a developer.Read Less",general-assembly
"GA was good for me, because it provided structure and that helped me a lot at the beginning, but honestly you would learn a lot more if you spent the same amount of time per day (10ish hours) teaching yourself. Class often moves at snails pace and their... Read More curriculum really only covers the bare minimum for each topic. I definitely learned way more from Udemy courses i did in my free time than i did from GA, but if your someone who feels like they need a lot of guidance or structure the course can be really beneficial. If you do decide to attend GA make sure you go to office hours, and study a ton outside of class or you will not be job ready at the end of the course. Job support is nice but nothing you cant learn from google.Read Less",general-assembly
"General Assemb.ly Software Engineering Immersive Online Boot Camp was an incredibly amazing experience. It opened my eyes and mind to many parts of web site design, development, and maintenance. I learned many languages, frameworks, libraries, stacks,... Read More and computer science fundamentals. Through the course, we built web sites, made functions, had solo and group projects. The amount of information blasted into my brain was equivalent to drinking from a firehose. After completion, I have a few sites for my portfolio under my belt and a firm grasp of the basics and more for HTML, CSS, JavaScript, and Python3 as well as a new way of using the computer itself through the command line and sites like GitHub, Netlify, Mongo Db and Heroku. They have the outcomes program also, which helps mold your online presence and offers resume help and so much more. This program extends after the class is over and is available until you land your new career role.Read Less",general-assembly
"I attended a Adobe After Effects workshop at General Assembly's DC location and really enjoyed it. I was a little nervous to take a remote class, but the experience was fantastic. An amazing way to learn from the comfort of my apartment with all the one-on-one... Read More feedback of an in-person class. Can't recommend this program enough.Read Less",general-assembly
"Going to General Assembly has been one of the greatest decisions I've ever made, from the instructors to campus and program. You gain the tools you need to land a job but not only a job but a career! you build skills and you network at the same time,... Read More they guide you to the process of getting that awesome job after the program, they have your back for ever!Read Less",general-assembly
"First of all, the instructor was amazing. His class was highly approachable. Staff were friendly and helpful as well. It was very impressive that they were thinking from my side although it was a mistake made by me. The only thing tiny thing is the lift... Read More doesn't stop at lv1 but then It kinda was helpful cause I could see something new whenever there were a seminar or workshop on the reception levelRead Less",general-assembly
"Pros: The instructors taught this course in a way that I could apply the new skills immediately at work, and projects were framed in business cases and real world examples. The content was contextualized and actionable.Cons - I wish that we had allocated... Read More a bit more of the class time to SQL and a little less to Tableau.Read Less",general-assembly
"I took the product management 10-week course in 2015, and it was a really great experience. The instructors were extremely knowledgeable and patient. I took the program to help me in the current job I was in and it did exactly that. I was able to support... Read More clients in their business and approach decisions in a more strategic way. Like anything, you get what you put into it.Read Less",general-assembly
"Simple, direct and informative course with lots of engagement of the students by homework, on class projects and final project. This will equip you will all the know how information that you need to start and act as a proper product manager in your organization... Read More or enhance your existing behavior as product manager. Highly recommended!Read Less",general-assembly
I really enjoyed my experience at GA. Coming from a background in Advertising my skill set was very broad. Since attending GA I found what I wanted to specialize in. This helped construct confidence in me and makes it easier for me to apply for jobs.,general-assembly
"Coming from a digital marketing background, I really wanted to brush up on some of my skills and dive deeper into a few topics that I didn't know much about, so I signed up for the 1 Week Digital Marketing intensive. My instructors Salim and Shanna were... Read More absolutely amazing. They were knowledgeable, helpful and very patient.I felt that I had an advantage over a lot of the students in the class because I did have prior knowledge of everything we touched on, even it if was only a general familiarity. There were some people who knew nothing about Digital Marketing and it showed. In fact, at times, I really felt like it was hindering the rest of us from learning more and going deeper on certain topics. Shanna and Salim worked well to mitigate these issues, but there is only so much they can do. When I was trying to enroll in the course, someone from General Assembly called me to make sure the course was a good fit for me. I am unclear how some of my classmates made it through that screening process, but I would advise General Assembly to be more cautious with who they let in. There seem to be no prerequisites, but there definitely should be. And, if nothing else, there should be a 30-minute tech session prior to the first day of class for the folks who need it. There were people who didn't even know how to use Google Docs. It's not a good use of anyone's time to have to explain that repeatedly.Read Less",general-assembly
"The pro: Great student diversity in the PM class. Awesome instructor who brought rich experience and content Personally, I would highly recommend the in-person class over remote The con: Pricey Networking/hiring opportunities are insufficient. This should... Read More be improved especially for PMRead Less",general-assembly
The content was fantastic and the course quickly brought me up to speed to a point where I could learn more effectively. The teachers and staff were very knowledgeable and helpful. The course work was well thought out and was challenging at times but... Read More very rewarding. Overall I would highly recommend this course to anyone wanting to break into the UX space.Read Less,general-assembly
"I took the 10-week Digital Marketing course at General Assembly in Washington, DC from July to September. This course covered many platforms such as Google Analytics, Facebook Ads, Google Ads and MailChimp while also covering many types of marketing strategies... Read More and concepts like the consumer funnel, pacing campaigns and content copy writing. I don't think there are any cons to this class. We got to choose a local company of our choice (although our teacher provided us with at least 6 companies to pick from if we didn't have a company in mind) and apply what we learned in class to help assist them with their digital marketing goals. At the end, our final project was essentially a slide show presentation of how we utilized everything we learned to help X company achieve its objective through measured KPIs. Not only do I have Google Analytics skills, but I now have a portfolio of work I have done for a company in the area with ACTUAL results to show future employers. All the resources provided to you are free and I walked away with many good links and tips to make my experience as a Digital Marketer easier. I was new to the world of digital marketing, yet I found the course work digestible. The homework actually related to the previous lesson and if you completed the tasks in class, most likely you would just copy and paste that and be done with you homework! I think for the ROI, it is well worth your money taking this class! You also get access to a wonderful community of people which most likely, are hiring at some point in time. You 1) Network, 2) get a portfolio add with your project company 3) get fantastic teachers 4) learn complex platforms like Google Analytics 5) learn in a small class 6) go at a reasonable pace and 7) possibly leave with opportunities to job interview!Read Less",general-assembly
"For a marketer with a full-time job, this program was great. I nearly went to Georgetown for their program - but I'm glad I chose GA instead. The instructors were professionals from the digital marketing field and passionate about the subject. GA teaches... Read More you everything you need to know that is in demand in digital marketing. The classmates were all awesome and came from interesting backgrounds, from all professional levels. The GA environment is so welcoming and is great place for learning. The instructor Kristen Ferrer is an absolute weapon at teaching marketing. I loved her and the GA community. I highly recommend the program.Read Less",general-assembly
"General Assembly was an insane experience for me. I had a lot of interest in coding and I knew I was getting myself into something tough. This helped me gain a foundation in JavaScript and I now have the power to learn more. It takes time and effort to... Read More really get into coding and I think anyone of interest can do it if they put in hours and hard work. It has only been two weeks since I ended my cohort and I haven't found a job yet. If you keep up the hard work you can get a job at the right time, but prepare to get rejections. Also, the instructors do a great job teaching and half of it is up to you to put in the hours to learn. Career support was very helpful, as well.Read Less",general-assembly
I took the Part-time Data Visualization class from 7-9 PM Tues/Thursday in Atlanta. I loved the class despite being experienced with Excel and Tableau. My professor Michel did a great job of teaching basics and still making time to reach very 'expert... Read More level' topics. Great class to take &amp; it helped me to be ahead of the curve at work.Read Less,general-assembly
"The Instructors are inexperienced and throughout the course I felt they were learning with the class. When confronted with real questions they would often be unable to answer them without pointing us to Google, Youtube, or Stack Exchange. Students would... Read More often have to correct *their* code. I first signed up for this course because of the ""meet your instructors"" section on the course overview page, which featured professionals working in the industry and employed by big companies. Additionally, I did not feel that the course offered anything I couldn't get for free via YouTube and/or a book under $30.Read Less",general-assembly
I am graduating the SEI cohort. The instructors Kenny and Dalton are amazing and second to none! The TA Matt is also amazing! Learned tons from each one! I highly recommend SEI! You will learn how to code! You put in the time and effort you will go a... Read More long way!Read Less,general-assembly
"Not worth the amount paid. Expected to come out knowing python much better than I do based on the syllabus, curriculum, initial application process, and information presented before signing up.Was quite disappointed with the materials and outcome of the... Read More class. Seemed like it was the first time it was ever taught, and much of the time the materials wouldn't even load as we were going through them in class.Find a different course.Read Less",general-assembly
"I am a graphic designer and I always wanted to do a professional career in marketing; I could not in the past but fortunately a friend recommended me this certification and decided to make the investment ... I do not regret it!I loved the course, the... Read More content is very wide and although I think that 10 weeks are not enough to assimilate and put into practice the tools offered by the class since they are many, for me it was worth the investment although it was a bit pricey, I totally recommend it. The instructor was very professional and has a lot of experience in the subject.Read Less",general-assembly
"I attended the UX Design Immersive and I can't say enough about it! We learned everything that we could about the UX process, from user interviewing, to presentations of final prototypes, to working with developers, and with matching us up with real-life... Read More clients for our final projects,Read Less",general-assembly
"I was very glad to have a wealth of prior knowledge and experience with HTML and CSS before completing this course. I watched a fellow classmate struggle and then never show up again within the first two weeks-- she was the only student who had never... Read More attempted to code anything before.The instructor was new, and did not grade or review any of our material. Not sure if that's normal or not, but more feedback would have been great. How do you give homework and then not check if the students have completed it?I found myself struggling with Javascript and when I asked for help, the instructor rewrote my code and sent it back to me. Explaining things was not their strong suit.Most of what I learned in this course, I learned from Google. If you know what to look for on the internet, you don't need to spend $4K on a class.Read Less",general-assembly
"The experience was truly worth the financial sacrifice, as I feel ready and focused on starting a career in Data Science. The staff; teaching, Front Lines &amp; outcomes were all friendly and clearly motivated to help you achieve everything you were aiming... Read More for. Ultimately, the most surprising thing about the course was the level of dedication shown by your peers to help you learn at every stage of the 12 weeks - there really was a no-man left behind mentality which was awesome, given we'd all met for the first time at the start of the course!Read Less",general-assembly
I am graduating the SEI cohort. The instructors Kenny and Dalton are amazing and second to none! The TA Matt is also amazing! Learned tons from each one! I highly recommend SEI! You will learn how to code! You put in the time and effort you will go a... Read More long way!Read Less,general-assembly
"I want to start this off by saying I have no bad blood with the school or anything. I just genuinely want what's best for someone considering a bootcamp. I did general assembly's software engineering immersive this march and graduated in the end of june.... Read More The course was very, um, interesting. My lead instructor was Matt Huntington, he was a super cool dude and got to the point with the lectures. Whoever, the lectures were very easy and then we had 4 hours of lab time that no one knew how to do because the lectures were set up so poorly. The homework TA was very intelligent but rather than explaining and walking you through a problem that didn't make sense, he'd just give you the answer. And then lets talk about job support aka ""outcomes"". We had this every Tuesday and I cannot explain how unnecessary the homework was during the bootcamp. Now that we are graduated it seems like our career coach has gone MIA. If you don't know, one of the program's benefits is job support until you are hired. But I feel every time I message my career coach about a position or advice, it takes them almost a week to reply.I think there are better bootcamps out there.If you are dedicated enough and want a free bootcamp, use youtube. There's nothing I learned during my 500 hours of class time that I wouldn't have been able to find on there.Read Less",general-assembly
"Understand that this program is only 10 weeks. A lot is crammed into the curriculum, and a lot is left out of it as well. Understand that you need to put in 100% to get out 100%, inside and outside of the program. If you're not ready for that, you will... Read More struggle.If you're ready, read on.My background is in visual design and management. Those skills flow very nicely into UX. If you have a similar background, you will have an advantage. If you don't, you just have to work a little harder. I loved the program. It is structured so that you learn to apply the whole UX process of research, synthesis, wireframing, prototyping and usability testing to 5 projects. The first 4 projects prepares you for the 5th, your capstone. I the program prepared me very well for a career in UX, but I recognize that if you don't have a design background, then YMMV.The most important part of this curriculum, is actually what you do outside of class. It's easy to show up and follow instructions everyday. You have to network (they teach you, it's easy). You have to read, listen to podcasts, talk to other designers. You have to learn new software. You have to put yourself out there. That is how you will be successful in this program. (GA will teach you how to do all of this, and very well)The Outcomes team (career coaches) are fantastic. They give you all the resources, tools, advice, and time with them as you need to help you find a job. They do not find one for you. Same advice goes as above. You have to put in a lot of work, supplemented by the Outcomes team.GA has great alumni resources who stay in the community, participate in GA events, and give great advice. A lot has given their time to me to help me, and I will undoubtedly pay if forward.Extra things I'd recommend if you enroll in this program:1) Learn how to write/tell a good story. GA teaches you how to write a case study, but it's only effective if it tells an interesting story people want to hear.2) Learn how to work with engineers. The program does not involve any coding or working with engineers. Seek out opportunities where you can learn how the dynamics work.3) Understand what UX means in relations to the business/company you want to work for. This is how you speak the language of decision makers.Read Less",general-assembly
"Understand that this program is only 10 weeks. A lot is crammed into the curriculum, and a lot is left out of it as well. Understand that you need to put in 100% to get out 100%, inside and outside of the program. If you're not ready for that, you will... Read More struggle. If you're ready, read on. My background is in visual design and management. Those skills flow very nicely into UX. If you have a similar background, you will have an advantage. If you don't, you just have to work a little harder. I loved the program. It is structured so that you learn to apply the whole UX process of research, synthesis, wireframing, prototyping and usability testing to 5 projects. The first 4 projects prepares you for the 5th, your capstone. I the program prepared me very well for a career in UX, but I recognize that if you don't have a design background, then YMMV. The most important part of this curriculum, is actually what you do outside of class. It's easy to show up and follow instructions everyday. You have to network (they teach you, it's easy). You have to read, listen to podcasts, talk to other designers. You have to learn new software. You have to put yourself out there. That is how you will be successful in this program. (GA will teach you how to do all of this, and very well) The Outcomes team (career coaches) are fantastic. They give you all the resources, tools, advice, and time with them as you need to help you find a job. They do not find one for you. Same advice goes as above. You have to put in a lot of work, supplemented by the Outcomes team. GA has great alumni resources who stay in the community, participate in GA events, and give great advice. A lot has given their time to me to help me, and I will undoubtedly pay if forward. Extra things I'd recommend if you enroll in this program: 1) Learn how to write/tell a good story. GA teaches you how to write a case study, but it's only effective if it tells an interesting story people want to hear. 2) Learn how to work with engineers. The program does not involve any coding or working with engineers. Seek out opportunities where you can learn how the dynamics work. 3) Understand what UX means in relations to the business/company you want to work for. This is how you speak the language of decision makers.Read Less",general-assembly
