"Review","school"
"I'm a current student in Thinkful's Full Stack Flex program (over half-way through) and I am so happy I made the investment for my upcoming career change. There's a lot to say about the program and Thinkful as a whole, so I'll break it down into sections... Read More for readability. (tl:dr - it's a fantastic program with outstanding support and you get out of it what you put in.)Program - MaterialsLike other reviews have said, Thinkful's program is broken down into a series of article-like sections with numerous chapters. They aren't articles in tone, but more in the structure of how information is broken up into easily digestible sections interspersed with drills to accompany the concepts as you learn. The chapters walk you through how to identify, then approach, and then tackle coding concepts, and usually end with an assignment that they estimate should take around an hour (or sometimes more) to complete. These assignments are where things get fun, because they like to add bonus challenges into them in the form of introducing a new concept early (alongside the concept(s) you just learned in the chapter) that you'll learn to tackle via Googling, help with your mentor, or help during office hours, to gain real experience in terms of how it is to be a programmer on-the-job. After you complete an assignment, you can go over it for a code review with your mentor. The big assignments will always be code reviewed by a member of the dev grading team, who will always provide specific and detailed feedback, which has helped me immensely.The only aspect of Thinkful's curriculum that leaves me wanting is the lack of video content. I sometimes wish harder concepts had video walk-throughs to help solidify information, so I've found myself turning to YouTube once or twice to help my understanding in between mentor meetings.Program - PacingAs many reviewers have noted, Full Stack Flex is a self-paced program, with a deadline. If you approach this structure less like your're hopping in and doing some assignments when you feel like it, and more like you're taking a real structured course (because you are!) then you will do fine. Thinkful's goal is for you to get through the program in 6 months, which they say is doable if you dedicate around 20 hours per week to it. I've been lucky enough to dedicate around 30 hours per week to the program, and I am well over a month ahead in the program. I choose this route because I wanted to be in and out of the program in less than six months and the team you learn under is very accommodating to help you do so if you wish. The other great thing about this is if you can zoom through some subjects (like HTML and CSS) but need more time with others (like React, for me) you can slow the pace down a bit and still complete on time. 6 months is VERY reasonable for this program.Your progress and position in the program are also tracked by your program manager, your mentor, on two areas on your personal Thinkful dashboard. In addition to this, you're also given a spreadsheet at the start of your program that tells you exactly when you need to meet deadlines. And it doesn't just outline big deadlines like capstone projects or tests, but shows you when you should complete each and every section to stay on track. Support - MentorshipDuring the program, you get to have (and must have) 2 meetings per week with your mentor.I've worked with two mentors with Thinkful. One I had when I elected to take the fundamentals pre-course, and one for the Full Stack Flex program itself. Both of my mentors are outstanding, and I still reach out to my first mentor if I have a quick question or want to share a highlight of my progress. The mentors I've worked with are not only knowledgable but are highly experienced. My current mentor always helps me understand issues I'm facing and also offers to pair program with me on assignments, which not only helps understanding, but shows what it's like to pair program in a job.Support - Program ManagerThinkful is outstanding in that a good chunk of their program managers have been devs or have gone through the program itself, so they know exactly what you're going through and they have realistic expectations when it comes to meeting deadlines or how long it may take you to learn different things. They are the ones that make sure you're meeting or exceeding deadlines.Career Services Before you're even half-way through, you will get to work with the career services team. They help you identify how to build a strong portfolio and build soft skills and networking skills, including attending events, connecting with professionals, and doing networking outreach. Throughout the course, you will also have evaluations in the form of mock interviews, where the test-administrator (always an industry professional) will interview you just like they would at a job, including soft-skill questions and live coding challenges. Having gone through a handful of these, I already feel prepared to interview for front-end positions confidently and I'm only over half-way through the program. They also help you find where to apply, and industry professionals often come to Thinkful meetups to present and get to know students.Bottom line:In my experience: can you get the concepts and information presented by Thinkful elsewhere like on blogs/articles/videos? Yes.But I choose to pay and dedicate time to the program because they show you not only what you need to learn, but in the most optimized order to do it in, and the access to real devs and engineers along with detailed code reviews and career counseling is very, very worth it to me. Not to mention their curriculum quickly adapts to industry changes (I went from learning css 'hacks' for layouts one week to learning the new flex layout the next when it changed in the 'real world'), which was a huge concern of mine after trying to learn on my own with outdated materials.Read Less",thinkful
"Thinkful is a great route for anyone looking to get into the field. A realistic experience with working remotely and managing my own time - the curriculum has a schedule that gives a simulated workflow demand, yet gives time to (most importantly) learn... Read More to learn on-the-fly; which includes reaching out to the extensive Slack channel(s) and attending local tech events. It's a school(you get out what you put in) yet it eliminates a lot of roadblocks and reasons to stop. Realistically, I think some people may need a classic classroom environment, but for anyone looking for a learning community, Thinkful is the way to go. I would recommend!Read Less",thinkful
"I am currently enrolled in Thinkful. This program is a complete joke. The curriculum is just a few articles and drills. You have a ""mentor"" who is supposed to answer questions and help you along the way. My mentor regularly just tells me to google things.... Read More They claim that is the best way to learn. If all I'm doing is googling then why pay them $10,000? I tried to talk to my program manager who was very unhelpful also. I have been very displeased with this program from day 1. They label themselves as self paced but in fact they have a schedule they want you to keep to and you HAVE TO have two meetings a week with your mentor. If you don't finish the program in 6 months you don't the job guarantee so I feel so much pressure to finish on time, when all I wanted was to be able to work at my own pace. Would not recommend this to anyone. You're better off googling and taking free courses online.Read Less",thinkful
"When I was first looking for a coding program I made sure to look for one that would not only provide me with strong technical skills but also one that would provide guidance with my soft skills. Moreover, I’m happy to say that Thinkful has provided just... Read More exactly the right balance of these two areas(technical and soft skills). The thorough curriculum sets a solid foundation for the technical coding skills. Additionally, the mock interview sessions are vital for providing feedback for your soft skills. There is also the slack community and the office hour sessions which are available outside of the bi-weekly mentor sessions. I truly am happy to have begun my coding journey with Thinkful and would recommend it to anyone looking to make a serious move into a field involving coding or web development.Read Less",thinkful
"If you are looking for a coding bootcamp to start a career in the technology field, I personally recommend Thinkful. Their curriculum is well-designed and suitable for anyone (ranging from no experience to little experience with programming and coding).... Read More They have caring program managers and mentors who genuinely want you to succeed. Know that while you are investing in Thinkful, Thinkful is also investing in you. If you ever get stuck on any coding challenges or capstone projects, there are office hours you can attend for extra help. The mock interviews are also designed to prepare you for real interviews in the future, they give honest feedback not to put you down but hoping you can become a better programmer. I truly think Thinkful is a program living out it's mission statements and promises to students.Read Less",thinkful
I looked around the coding school landscape and found that Thinkful was perfect for me. I took on the Full Time Engineering Immersion 5 month program. I had an incredible senior developer mentor who genuinely cared about my career and progress. I found... Read More the teachers to be highly skilled in their fields and patient with new learners. The curriculum was very challenging and very current. Upon graduating my new skill set was highly sought after. I am continuing to work with Thinkful as I enter the job search until I am hired. I found that the entire Thinkful organization cares about the student success.Read Less,thinkful
"Overall, I felt like the curriculum was really strong, and it had enough information and outside resources to go from really not knowing anything about these topics, to being comfortable writing in python, comfortable with sql, using machine learning... Read More techniques, statistics and probability, and feeling confident that I can learn what I still need to either by myself or using resources I've learned about. I think an important aspect of any sort of educational program is that you really get what you put into it - it is possible to just learn the material enough to pass to the next step, but it's up to you to really understand the material, ask questions if it's unclear, and seek out additional help if needed. That said, having a mentor to help with challenging topics and to hold me accountable to meeting deadlines was invaluable - for me, that accountability was the main motivation of attending a coding bootcamp at all, and I really can't understate how useful that was. Sometimes I struggled to meet deadlines and to dedicate the full amount of time required to the program each week, because I work full time (usually 45+ hours a week) and have other outside responsibilities, but I feel like if I was able to do it with my work schedule, then anyone with 1 job or less could, too. Finally, the local Thinkful community is a huge asset to the program - the program manager and other students in my area have been really supportive and encouraging. Even though the program was online, being able to connect with other students in person at dinners and events was a really positive experience.Currently, I am in the process of job seeking, after completing the program about three weeks ago. The career services so far have been incredibly helpful and encouraging, giving useful tips and information, and being readily available for any questions I have.Read Less",thinkful
"I started Thinkful with very little coding experience or knowledge, but with a real desire to change careers and learn something challenging. What I found through their program was a helpful community here in Phoenix, a fun, personable, experienced mentor... Read More and easy to follow curriculum. I was hired weeks after graduation and love my job. I received feedback from several of the companies who interviewed me during my job search that they liked that I had project based experience from my time at Thinkful. And now that I have worked in this industry on a dev team for several months, I can confidently say that the process of creating my own apps from scratch definitely prepared me for the real world of development. I recommend Thinkful to friends and colleagues and am incredibly grateful that I had the opportunity to be a Thinkful student.Read Less",thinkful
I liked tackling the curriculum in coding pairs with mentors ready to jump into our session to answer any questions we couldn't answer for each other. It's a great way to break apart and digest advanced concepts.,thinkful
"I am a current student at Thinkful Full-stack flex program, and I can honestly say that I've never enjoyed learning as much as I have with this program... granted, I wasn't the most eager student growing up. I fell into web development just like most... Read More stories you'll hear, it just sort of happened and the timing couldn't have been better. So to give you a quick but hopefully helpful summary, keep on reading. If you enjoy skipping to the end of the book... I HIGHLY RECOMMEND ATTENDING THINKFUL CODING BOOTCAMP, it's an excellent, well-thought-out program and (here's the catch) as long as YOU put in the work, you can get so much out of this course. ****side note: if you want to follow along in my journey, subscribe to my youtube channel at: https://www.youtube.com/channel/UC2Rgy6MBNl2M2fLgNpa2ohw?view_as=subscriber **********And now for the full review, based on my personal experience: starting point: a few months of self-taught code. (HTML, CSS, some JavaScript) (FreeCodeCamp, CodeCademy, Youtube)end goal: to become a front-end developer to work closely with designers to turn their skills into functionality; and to be knowledgeable in full-stack, so to build better work relationships and conversations with all departments, especially those affected by a project (directly or indirectly)Pros: 1. Q&amp;A, Q&amp;A, Q&amp;A, Q&amp;A, Q&amp;A!!!! there are ongoing info sessions touching all topics of all levels. This means you can hop onto a live chat with an experienced coder at virtually any time. This will help you advance faster, as you don't have to ""wait until the next class or your next scheduled mentor session"". These sessions are key to building a community of other coders who are often at the same level as you or are willing to learn from you and/or help teach you. The experienced developers are motivated, and willing to either help you get unstuck or help guide you in the right direction, so you can figure out how to 'unstuck' yourself. The experienced developers are also very eager to help you outside of the suggested Q&amp;A time. I recommend attending as many as you can. The live Q&amp;A sessions are soo, extremely helpful and make Thinkful's coding bootcamp truly unique and worth it.2. One-on-one mentors. You will get paired with a mentor, which is undeniably one of the best features a bootcamp can offer. In my opinion, this is a valuable one-on-one time that you wouldn't get at an on-campus bootcamp, as I feel like other students would be fighting to meet with the teachers after classes. The mentor sessions allow you to gather your questions (big or small) and spend as much or as little time as you'd like on that particular question until you're sure you've understood it. Your mentors are also very friendly and are motivated and willing and eager to help you out. You can ask them anything from debugging your code to what life of a developer is like to career advice. Take advantage of your time with your mentors - they're there for you!3. Program managers! Omg this is so incredibly helpful. They're your ""big brothers"", your ""annoying parents that care about your success"", and your ""middle school principal that, despite only seeing them occasionally in the hallways, somehow knew that you weren't paying attention in class"". You don't meet with them that often but it's a scheduled time APART from your time with your mentors and lessons, that is dedicated to your success and progress. Be honest with them, as they are also there to help you succeed, they genuinely want you to do well, and they will work with you!4. The curriculum - wow I still don't know how someone had the patience and the knowledge to plan each lesson of the program, including everything from the layout to the challenges, to the big projects. It is an easy-to-follow curriciulum that guides you smoothly from one task to another. Each section is balanced between readings, challenges, quizzes, and reviews. So far, I see it as a fail-proof way to learn5. The flow - What do I mean by this? The natural flow of the program, and the 'speed' in which you are guaranteed to move through the lessons, prepare for interviews, look for jobs, and become developers. It really is incredible. Just remember, you MUST put in the time and the effort6. It's online. You can spend the next six months in pajamas or your birthday suit if you wish ( just make sure to dress appropriately during your live video sessions!) Also, if you have the chance, TRAVEL TRAVEL TRAVEL, take advantage of this time in your life and take the course on the beach in the Bahamas, because why not? Cons 1. money, money, money - must be funny, in a rich man's world (sorry, big fan of ABBA here). So here's the thing: money is obviously the biggest deciding factor, as it is a great chunk of money that you're putting into the program, but here's the most important thing I can say - if you believe this is something that you truly want to perceive, then consider the cost as an INVESTMENT. It's an investment to yourself, an investment to your future, to your skillset, to your bank (let's be real, if you do this right, you should eventually be finding a job that will allow a growing salary with time). So again, if you're serious about attending, invest in yourself - even if it means working one more year at that crappy job and having to deal with your crappy boss ... just one. more. year. Save up and do it. (this is coming from someone who currently has - no joke - $122 in her bank account and moved back in with her parents at the age of almost 30. 2. time - listen, guys, I'm gonna repeat myself but this is an INVESTMENT. If you are serious about this, you have to make sure to COMMIT fully to this program. If you know you have something that will be distracting in the next 6 months, then postpone but make sure you make this your priority. 3. Sometimes you just have to find your learning groove and that may take some time. This course is not something to take lightly and studying should be your top priority. Just like the others, this isn't really a con, it's just a matter of taking the time of figuring out what it is YOU want. FINAL THOUGHTS: spend time getting to know your goals and level of commitment, once YOU'RE ready, sign up for Thinkful coding bootcamp, once you're signed up and ready to go just hit the floor running and enjoy every minute, every missed semi-colon of frustration, and every new online-friendship you get, because it truly is a POSITIVE life-changing experience.Read Less",thinkful
"What initially drew to me to Thinkful was the various concentrations I could choose from in the Data Science course. Compared to other programs I looked at, they had the most variety. For reference my interest is in Biological Physics and they offer a... Read More Bio-statistics concentration. What keeps me at Thinkful is another story. At first i thought no face to face meetings or classes would be a drag but between my two weekly 45-60 minute sessions with my mentor I get to ask any questions that cross my mind. They can be about Data Science, the curriculum, or anything I ran across. My mentor is probably my favorite part of the program. They're invaluable in terms of their knowledge, work experience and their desire to teach. I honestly couldn't ask for a better mentor. She has a PhD, runs her own labs, does research, consults for firms... If I have a question my mentor knows the answer or can point me in the direction.In addition to my mentor, my program manager checks on me weekly and between her and the Student Success team I can reach out for any other issues i may have during my course. They were even available when I felt overwhelmed by some deadlines due to constraints from my job. These people really care and are invested in my success and I appreciate the support from every direction. The minute I reach out to one of them, instantly they're all aware and everyone reaches out to me with advice. Can't ask for more.The other benefits are the lectures other mentors, students and contributors post on your main Thinkful page. These can cover topics from mathematics, AI, Web design etc... If you're serious about becoming a programmer you need to learn some basics and have some general knowledge about different topics related to your work. For an interdisciplinary field such as this, these ""office hour"" lectures are very useful.This is a great program and you will definitely be joining a community dedicated to your success and learning above all.Read Less",thinkful
"Things that I love about this camp:-5 Unique Capstone ProjectsWhat I like most about these projects are that you are able to select which data sets to analyze. You have complete freedom to take your analysis in whichever direction you'd like. Thinkful... Read More does a really good job of letting you get creative so you can stand out from others while also holding your work to a really high standard of quality. My mentor has been nothing short of fantastic and has been pushin me on all of my projects to go above and beyong what I originally intended.-Mentor Sessions/WorkshopsThe Mentor sessions are great. You can ask you mentor any questions about your code, resume, careers, and really develop under their guidance. It's a great opportunity to build a relationship with someone who could be a reference for you later on in your job search.If you ever run into issues, there are a ton of workshops hosted by the other mentors during the week where you can come with questions. It's kind of like going to office hours for a TA/Professor back in college.I gave the curriculum a 4 solely because you do need to be very self-motivated to find answers on your own. Though you have access to tons of material, there honestly isn't a ""perfect curriculum"" that can address all of the skills you need to make your projects progress. The curriculum is not cookie cutter at all and does a great job providing a scaffolding for your success. The statistics course has room for improvement and I would suggest taking a supplemental stats course along with what Thinkful provides(there are literally tons on the internet that will do)-Really supportive community and curriculum eases the learning curve(A BIT)The curriculum is created so that first timers can succeed and does a great job simplifying concepts. I have 0 programming background prior to this camp but I really never felt my lack of programming knowledge was a hindrance but the learning curve is really steep. We also have a slack channel where all students can post/answer questions and issues. We also have different meetups as well!Read Less",thinkful
"I started this program with broken promises. Before enrolling the school GUARANTEED A FULL TIME JOB OR A FULL REFUND. None of it has happened. The first month was great the easy stuff. The months moving forward I was assigned about 7 different mentors.... Read More Reasons being they did not know javascript or they would direct me to google. A lot of times the mentors would complain about the low rate of pay. The Q &amp; A sessions offered are even worse, the mentors pick and choose who they want to work with. If they didn't like you or if you did not meet a certain requirement they would again point you to google or say they don't know the subject matter. About 75 % of the Q &amp; A's I registered for were cancelled, no reason was given. The curriculum is dated and old it is a lot of reading and more reading. The mentors are not experienced at all. They just come to collect a paycheck and update their skills on the expense of the students. The school does not monitor the mentor sessions or the Q &amp; A sessions which are just a waste of time. The slack channel your questions will go unanswered or if they answer it they will shame you and point you to an article on how to ask questions. I was not a professional programmer I was a student looking to learn. This program is not designed for students to be successful. Not a single assignment was graded or was any feedback given. I was given a pacing guide on month 8 of the program.  The statics show a 98% success rate which makes sense. If you go above the 6 months they will forcefully withdraw you to keep the data looking good. Save yourself the time and money go buy the same course on udemy for $10 bucks. Employers do not look at education they look what can you build. The stuff learned here I was not even able to get a UNPAID internship.Read Less",thinkful
"Very interesting course that covers a lot of ground. Excellent place to test your abilities and push yourself farther than you had before. I came in to the course with some knowledge of C#, Ruby, and JS. This course pushed me to complete projects and... Read More then improve and make them professional looking. The mentors are a nice bonus but not as valuable as the reviews and practice interviews which will test your mettle and reveal your weaknesses. If you can afford it and have some experience and are looking to get serious about web development, give it a try.Read Less",thinkful
"I have to say that I am enjoying my experience thus far with Thinkful. Not only is the course material challenging (in a good way) but it is relevant to what you expect.  This program doesn’t come without its hiccups but they recover from it quickly.... Read More I had a mentor, who was great, that didn’t show up to the assigned meetings. I notified my program manager and not only did they fix it within hours, they credited me any time missed. The whole team was fantastic. I got a new mentor and plugged away without missing a beat.I am beyond extremely satisfied with my experience so far!I encourage those to seek out Thinkful for their Data Science needs!Read Less",thinkful
"Hi all! Im a Data Science student with Thinkful. It's been about two months since I started the program. It's been a great experience overall.The application process was straightforward. My first contact with Thinkful was at a workshop for interested... Read More applicants. I had some great conversations with the people I encountered that day. They gave me access to a two week free-trial of the course. I then formally applied, had a phone interview and was admitted for the fundamentals course.The course has been a great match for my background, while still being challenging. I have experience as an accountant in the film industry. I had coding experience with excel and was losely acquainted with Python through some Edx courses I attempted before Thinkful. The reason why I joined is that I wanted an actual commitment, which I didn't feel toward free online courses. The first parts of the fundamentals course were a bit of a steep curve on the programming side, for me. But after I became used to the basics, everything else fell into place gradually. I had more knowledge of statistics/math than programming, so take that into consideration. Ive done great advancements and am excited for the next part of the program. Im currently finishing my capstone report for the fundamentals course and Im impressed at how much I accomplished in just this past month. There's an active Thinkful community in LA. I've been going to several gatherings organized by Thinkful for its students. They are aprox every other week. I've met some awesome people there and learned stuff as well, since they all have discussions or presentations. My favorite was a ""Sunday Brunch and Mimosas at the Park"" in West Hollywood :). My mentor really makes a difference. I meet with a mentor online twice a week for 45min per session. Thinkful has its own videocall system where you can share your screen with your mentor while calling. Then I write code and follow his suggestions for improvements, etc.I would recommend.Read Less",thinkful
"I still have a ways to go, as I am in the middle of my first capstone project, but so far so good. I contemplated enrolling in this program for several months before I actually decided to go through with it. I am very happy with my decision and wish I... Read More made it earlier! Web development always interested me but it was a little intimidating. However, what I have learned throughout life so far has taught me to not shy away from things that might seem intimidating. Ultimately, it is these things that help you grow as a person. Thinkful does a great job at making the task of learning web development feel more comforting than intimidating. They offer an abundance of resources - wether it be your weekly mentor sessions, Q&amp;A sessions, or the Thinkful slack community. Honestly, I probably could take way more advantage of those last two that I mentioned. The fact that they are even an option though is helpful enough to ease the potential stress of learning this difficult topic. They truly want you to succeed and offer you enough resources that if you have the desire to learn and put in the work, it should be somewhat smooth sailing. Life is all about the journey or the process. I believe Thinkful has this in mind when developing its curriculum.Read Less",thinkful
"I was in between a few different bootcamps that offer part time and I am really glad that I went with thinkful! Having your own personal mentor is really nice so you get your 1on1 time where you're free to ask any questions that you have (even if you... Read More feel like they're not significant, you can sit at pick at each others brains!).Read Less",thinkful
In short I was directed to thinkful by another coding camp that was going out of business and that’s saying something while I’m still a student the curriculum I’m learning is up to date with what the industry is searching for I have witnessed several... Read More alumni and the mentor ship is cool as well giving you the backing you need when the going gets tough I would definitely recommend this camp to anyone wanting to put in the work and learn something that will change your life !!Read Less,thinkful
"I'm currently enrolled in the Full Stack Flex Bootcamp and I'm very much enjoying the process. It's tough so far, but it's been a great experience with my Mentor, Program Manager, and all the other enrolled students in the Slack groups. I always feel... Read More like I have support through the process (even late at night or early in the mornings, someone's in the Slack just like me) and I can always bounce off code or issues with my classmates. My mentor has been great, he's always available for a video/screen share and when I've been battling with something he helps me see where the issue came from but also reframes the problem and potential solutions in ways that make sense.I'm excited to keep working away at my course and would highly recommend this course, and Thinkful, to anyone looking to extend their knowledge or make a full pivot into something else (like I am).Read Less",thinkful
"I am currently enrolled in the Thinkful Data Science program. I am looking to make a career change, and researched many bootcamps before choosing Thinkful. The reason I went with Thinkful is that they have a great network of graduates, and the course... Read More is not disappointing! The course is exceptional, the mentors are fantastic, and the job placement is fantastic.My mentor is extremely knowledgable in Data Science, and is working on his own projects, which make the class exciting and relatable to real world applications. The program managers are constantly offering field trips and networking opportunities to connect you with the local tech community, not to mention providing invaluable consulting time. Could not recommend this course enough!Read Less",thinkful
"I carefully considered several boot camps before deciding to go with Thinkful. I had narrowed it down to my favorite two and then when I looked at the curriculum offered by both, there was no comparison to Thinkful. I have enjoyed being enrolled and I... Read More have found many employers to be excited to hire a boot camp grad (this was one of my hesitations with doing a boot camp). My mentors have been awesome and my program manager has checked up on me to make sure I am enjoying the experience. To be honest, I didn't expect much from an online boot camp, but Thinkful has blown away all my expectations. I would recommend Thinkul to anyone who is considering a transition into software engineering.Read Less",thinkful
"Thinkful has provided me with great resources to be successful in this program. I was able to complete the 6 month program in 4 months by working on it full time. A few things that I wish I had been prepared for were to do some additional learning and... Read More research on my own to discover new things, and to reach out for help much earlier and more often. I found myself scrambling to work on things on my own, and once I owned up to the fact that I needed help and asked for it, I was able to learn and do so much more. Some of the curriculum is slightly dated (for example deploying to heroku, rather than another deployment site), based on the jobs I'm applying to, but there are plenty of external resources and other thinkful mentors and students to get help from. If you're coming from a completely different background, like I did, be prepared for a steep learning curve.Read Less",thinkful
"I am currently a student of the Thinkful Full Stack Flex curriculum. The coursework is online and allows me to study when I get home from work in the afternoons. I have been assigned a mentor, and I meet with him twice a week. My mentor is excellent.... Read More He has answered thousands of questions that I have regarding the coursework as well as the industry in general. He has managed to keep me on task and has given me a timeline to help guide my completion of my capstone projects. It's one thing to have an online course to study material, it's another thing to have someone successful guide you along and explain what is important. This course has definitely been excellent.Read Less",thinkful
"I'm a little over a month in, and I have nothing but positive experiences to share about the Thinkful DS bootcamp. The material in my opinion is quite thorough and links are almost always provided to supplemental information. Also since there is so much... Read More content on the web, I find myself google searching some topics to learn even more. I was able to start the prep course while unemployed so I am a little ahead of schedule. If you have a job and are enrolled, I will say it does require a lot of work and time commitment. Now that I have a job (in my previous field), I find myself spending the entire evenings working on assignments or learning new material. One of my favorite parts about Thinkful is the abundant amount of resources available for students. There are tons of webinars every day, slack channels, mentor sessions of course and local meetups. There is no reason not to get integrated in the community because it is an excellent way to chat with both current and former students and learn about their experiences . It's also nice knowing you're not doing this alone and that there are many others in your same position.Read Less",thinkful
"I've just completed my first month in the Fullstack Flex program. It's been a great experience and the amount of knowledge presented has exceeded my expectations. Besides their own course materials, which is extensive, they provide additional resources... Read More throughout each unit. Some of these resources have become my favorite websites to frequent.Even though it's flexible and go your own pace, there is just enough structure to keep you focused, disciplined, and motivated. I've tried some other tutorials and self study web programs, but the difference maker with Thinkful is the industry wide support staff.The mentors I've been assigned are experienced and very motivated to help you succeed. They provide a nice balance to the solo course work. There are a variety of Q&amp;A sessions available at nearly all hours of the day and a very active Slack channel which is to say you always have support from staff and students.Read Less",thinkful
"I am 2/3rds of the way through the course and it really is/has been a great experience! The support from my program manager and my mentor is vital and they are both reachable and helpful. The coursework itself is informative and challenging, causing me... Read More to really want to work harder and get things done. The ""go-at-your-own-pace"" structure to the course also incites me to want to get as much work done as possible. Absolutely will (and have been) recommend Thinkful to friends!Read Less",thinkful
"Overall, I have enjoyed Thinkful so far. I've been a student for a couple of months and have found the course material valuable. The curriculum is very heavy in reading so I think it's worth considering how you learn and whether or not that feels like... Read More the right style for you. With that said, it does provide a good outline of topics for you to go research on your own and then you can use the curriculum as supplemental.The Q&amp;A sessions, along with the Workshops, are very helpful. I think this is what sets Thinkful apart from just going off and learning on your own. It's game-changing to have a person you can ask questions to, and with Thinkful, you also get a one-on-one mentor. I had two mentors who didn't show when they said they would on a few occasions so it started out rough but Thinkful was accommodating and extended my graduation date due to the mentor absences. I'm now paired with a great mentor who has helped me a lot. I would recommend Thinkful to somebody considering it but would caution them to consider what learning style is best for them. I do think anybody could be successful with Thinkful, however; the human element really helps to get you through difficult learning curves.Read Less",thinkful
"I have been doing Full Stack Flexible program at Thinkful for almost three months now and I have learned so many things. One of many things I like about Thinkful is their on going/live Q&amp;A lead instructor sessions. Through out the day and night there... Read More are available sessions where students can join and as questions or get help with their capstone projects. Another point I like that makes Thinkful special is their weekly mentors. I meet with my mentor whose really knowledgeable and knows how to teach, twice a week. We go over examples but pretty much they can answer those difficult questions that you can't find in your own or need further explanation. I also appreciate having the slack group but want makes it special is those local groups where students can get together for activities or study groups. Over all, I am glad I joined them !Read Less",thinkful
"I wanted to find a flexible bootcamp where I can learn all the necessary things to begin my journey as a web developer. I looked around a few places and landed on Thinkful. I talked with a representative to see what the program would be like. Most of... Read More the program aligned well with my own life schedule and that was great.From the get go I really enjoyed Thinkful. Their are various slack channels to join and some of them are very active. I am in the slack channel for Houston,Tx which sets up various events for students to participate. The 1 on 1 sessions are honestly amazing as we get to be close to a professional programmer and can ask all sorts of question. I also love the various Q&amp;A sessions which I can just drop into to ask any questions I might have.The curriculum is mostly text based with a few visuals here and there which initially scared me a bit as I am a visual learner . But honestly that hasn't gotten in the way at all. Because even if I do get stuck anywhere I can just jump into a Q&amp;A session or ask my mentor. The staff at Thinkful is super warm and polite and caring. This is a great program with great individuals for helpRead Less",thinkful
"Thinkful offers a month long preparation course which was extremely useful to me to refresh my understanding of fundamental statistics. I had no experience of using Python before joining the program. The prep-course really prepares you for programming... Read More skills needed for the main bootcamp. Once you complete the prep-course, you will be assigned a mentor based on your available schedule for two one-hour mentor sessions a week. I am taking this program while being on a full- time employment and the flexibility was the key to me for enrolling in this program. I find this style of 1-1 mentor-student pairing really helpful for my learning style. I feel like there are plenty of resources available online if you want to learn data science on your own but this mentor guidance is the key that I love about this program. I get to talk through the challenges I faced in the course materials or assignments during those sessions. Mentors are really knowledgeable. If they are not expert on some aspects they guide you to great resources. Thinkful also has plenty of Q&amp;A sessions (via video sessions) during the week where you get to ask questions if you are stuck on course materials between your mentor sessions. Thinkful also has a great community of program managers, students and graduates! If you are motivated to learn data science, go for Thinkful!Read Less",thinkful
"Thinkful has a good Full Stack Flex program, but uses their stats from this program to be purposely deceptive about their other programs. I was enrolled in the data science program which was marketed to me by their ""get a job or your money back"" slogan... Read More and being self paced. THIS IS NOT TRUE. You must graduate within 6 months to get this job guarantee and it only applies if you are living in certain cities. There is a prep course which is fine, but the bootcamp itself is TRASH. Terribly written, the homework assignments are vague and have no answer keys and the mentors DO NOT KNOW THE CURRICULUM AND ARE VERY UNHELPFUL. They also completely determine your pace by approving assignments, and your pace will easily go over 6 months if you are paired with a bad mentor. DO NOT ENROLL.Read Less",thinkful
"I always wanted to do one of these coding bootcamps. I started getting burntout at my current job and did some research and found Thinkful. My overall experience has been great so far. I think what sets Thinkful apart from the rest is its community as... Read More a whole. Whether it be online through the Slack channel, locally, 1-on-1 mentor meetings, or Q and A sessions. Being in Portland allows for family dinners which usually involve someone from the local tech scene. Though everything within Thinkful happens online, it's nice to have the support of a local community from other students to your Program Manager. The only thing I'm not a huge fan of, is how the curriculum is laid out. It's mostly reading, which can be difficult for visual learners like myself. Luckily, there are resources available to help drive home some of the harder concepts. It would be nice to have some videos to go along with the material. Having a mentor is one of the greatest assets. They are there to get you unstuck and help with any concepts that may be unclear. Everyone at Thinkful genuinely wants you to succeed, and for that I'm extremely grateful.Read Less",thinkful
"I entered the data science program with no coding background and have learned more than I ever could have imagined. The curriculum is easy to follow and makes learning fun and relevant. You are paired up with a mentor that you meet with twice a week.... Read More Mine is incredibly knowledgeable and always helpful. The Thinkful staff is very responsive, and I feel a sense of community among the students. I highly recommend this program.Read Less",thinkful
"Because data science is such a broad space, it is difficult to offer a succinct program, covering every aspect of this field. Yet, the Thinkful Data Science program offered as much breadth possible, while diving into certain areas further, as needed.... Read More The accessibility to real professional data scientists, three days a week, furthered my appreciation of this 6-month course; it is an invaluable experience, and for me, was the deciding factor for choosing this boot camp.It is worth noting, the program managers were always available if any sorts of issues came about. Moreover, Thinkful has a very tight-knit community, where learners are accessible to each other, further improving the learning experience - very important!Read Less",thinkful
